latitude,longitude,pointValue
37.795732,-122.278944,66.2
37.790768,-122.29836,68.4
37.943633,-122.506967,88.7
37.945526,-122.509201,87.4
37.868808,-122.433536,83.9
37.872901,-122.454883,87.4
38.187638,-121.661464,97.1
38.186768,-121.658096,97.1
38.236396,-121.603224,97.1
37.920576,-121.51476,93.6
37.919268,-121.51676,93.6
38.060208,-121.498216,93.6
38.060288,-121.500896,93.6
38.236416,-121.600816,97.1
38.055008,-121.65748,93.5
38.056812,-121.644672,93.6
38.05836,-121.648712,93.5
37.809608,-122.419242,89.0
37.809648,-122.411952,87.4
37.737589,-122.254912,60.0
37.796052,-122.391936,89.0
37.826324,-122.421077,89.0
38.101488,-122.261816,80.9
37.91164,-122.35708,56.0
37.857416,-122.478112,87.4
