latitude,longitude,pointValue
37.769719,-122.383695,80.9
37.775825,-122.384987,80.9
37.774073,-122.382514,80.9
37.782893,-122.385198,83.9
37.907132,-122.372025,60.0
37.906081,-122.367108,60.0
37.906361,-122.364888,68.4
37.913301,-122.365438,56.0
37.908861,-122.364608,60.0
37.925801,-122.376278,56.0
37.925222,-122.37361,56.0
37.925251,-122.374608,56.0
37.921799,-122.368821,56.0
37.914691,-122.365718,56.0
37.916361,-122.365998,56.0
37.917471,-122.366278,56.0
37.919693,-122.364888,56.0
37.924421,-122.372658,56.0
37.922471,-122.369888,56.0
37.922866,-122.367804,56.0
37.921105,-122.366927,63.7
37.924165,-122.367207,56.0
37.918613,-122.362258,56.0
38.043435,-122.135495,87.4
38.04608,-122.129888,89.0
37.949995,-121.341657,97.1
38.557215,-121.573597,99.2
38.565555,-121.551097,99.2
38.566105,-121.551927,99.2
38.015958,-121.770373,89.0
38.018458,-121.763423,89.0
38.025287,-122.13823,80.9
38.026795,-122.130346,80.9
38.057215,-122.220267,80.9
38.581105,-121.505547,99.2
38.604715,-121.522767,99.2
37.958554,-122.425539,73.4
37.963055,-122.429427,73.4
37.923528,-122.411372,78.6
37.923031,-122.409048,78.6
37.909691,-122.387658,66.2
37.907828,-122.37337,60.0
37.781081,-122.249328,56.0
37.80945,-122.419034,89.0
37.808605,-122.418317,87.4
37.809995,-122.418317,89.0
37.810531,-122.418498,89.0
37.808605,-122.415547,89.0
37.809275,-122.413877,87.4
37.810413,-122.417403,87.4
37.809435,-122.411657,87.4
37.808885,-122.409707,87.4
37.809652,-122.406172,89.0
37.808489,-122.404259,89.0
37.807806,-122.402642,89.0
37.806979,-122.401332,89.0
37.806747,-122.401212,89.0
37.762775,-122.383877,83.9
37.764165,-122.383317,83.9
37.763995,-122.384052,83.9
37.764152,-122.382546,83.9
37.764208,-122.382,83.9
37.762199,-122.380167,80.9
37.733055,-122.374427,89.0
37.74069,-122.371819,80.9
37.742538,-122.373187,80.9
37.810537,-122.331624,73.9
37.810275,-122.325267,73.9
37.811935,-122.320817,78.6
37.814715,-122.317767,78.6
37.817215,-122.315547,78.6
37.821361,-122.318218,73.9
37.818883,-122.310817,66.2
37.821665,-122.309987,73.4
37.795801,-122.280718,66.2
37.796921,-122.280998,66.2
37.796641,-122.280438,66.2
37.794971,-122.278218,73.4
37.771641,-122.234048,62.8
38.598885,-121.540267,99.2
38.567215,-121.520267,99.2
38.568885,-121.518877,99.2
38.569995,-121.517767,99.2
38.573325,-121.513877,99.2
38.564715,-121.549427,99.2
38.562775,-121.546657,99.2
38.562215,-121.545547,99.2
38.563885,-121.548317,99.2
38.561665,-121.543877,99.2
38.561665,-121.541927,99.2
37.951935,-121.303317,97.1
37.951665,-121.302767,97.1
37.951385,-121.299987,97.1
37.947775,-121.334157,97.1
37.949165,-121.330817,97.1
37.949435,-121.328047,97.1
37.949165,-121.325547,97.1
37.948605,-121.324707,97.1
37.947495,-121.324157,97.1
37.949435,-121.324707,97.1
37.949715,-121.323047,97.1
37.949715,-121.321927,97.1
37.949995,-121.320817,97.1
37.949435,-121.318877,97.1
37.949165,-121.315267,97.1
38.068632,-122.231294,87.4
38.017495,-121.800817,93.6
38.014288,-121.785923,89.0
38.015128,-121.774533,89.0
37.775936,-122.240593,63.7
37.787191,-122.259048,60.0
37.777326,-122.241973,63.7
37.779995,-122.243317,63.7
37.772495,-122.235817,63.7
37.774435,-122.239157,63.7
37.806362,-122.33822,73.9
37.806921,-122.332658,73.9
37.798581,-122.322388,73.9
37.791105,-122.293877,73.4
37.791385,-122.291097,73.4
37.79125,-122.289523,73.4
37.791105,-122.286377,66.2
37.791935,-122.287207,73.4
37.794971,-122.300998,66.2
37.795848,-122.293475,66.2
37.795531,-122.292388,66.2
37.796641,-122.290158,66.2
37.796337,-122.284888,66.2
37.763325,-122.222767,63.7
38.090555,-122.252767,83.9
37.504995,-122.218597,78.6
37.504435,-122.215267,73.9
37.506935,-122.212207,78.6
37.509435,-122.211927,78.6
37.513031,-122.211828,73.9
37.515063,-122.211038,73.9
37.808518,-122.420814,89.0
37.78491,-122.385758,80.9
37.787236,-122.385145,80.9
37.789728,-122.385705,83.9
37.790275,-122.387767,87.4
37.791603,-122.386898,89.0
37.790438,-122.386855,83.9
37.79787,-122.393338,89.0
37.795825,-122.391927,87.4
37.796105,-122.391657,89.0
37.80437,-122.398686,89.0
37.804165,-122.398597,89.0
37.80199,-122.396626,87.4
37.803594,-122.397936,89.0
37.517961,-122.202874,78.6
37.749284,-122.38508,80.9
37.747215,-122.379987,83.9
37.751725,-122.381003,80.9
38.10136,-122.263498,83.9
37.910801,-122.360718,63.7
37.916822,-122.361441,63.7
37.914511,-122.361299,63.7
38.040945,-121.887738,89.0
38.034111,-121.877341,89.0
38.029919,-121.861628,87.4
38.029602,-121.86018,87.4
38.02834,-121.849605,87.4
38.031843,-122.120898,83.2
38.032403,-122.120338,83.2
38.041193,-122.100538,83.2
38.043127,-122.153878,89.0
38.056856,-122.262121,78.6
38.058055,-122.244987,83.9
38.057968,-122.241455,80.9
38.044313,-122.090454,88.7
38.044593,-122.090454,88.7
38.026567,-122.16302,83.9
37.834691,-122.477938,93.6
