latitude,longitude,pointValue
37.30192,-120.56,99.7
37.29036,-121.76383,70.4
38.13138,-121.25819,97.3
38.16162,-121.61261,88.4
38.59603,-121.42754,99.9
36.48159,-121.73152,99.9
37.80795,-122.27526,39.4
37.47061,-121.13161,92.7
37.44933,-120.92331,99.0
38.2201,-122.267,92.7
37.70006,-121.02298,95.6
37.31536,-121.77447,47.3
38.13767,-121.30609,95.1
37.32523,-121.89551,65.1
38.41886,-122.75407,99.0
38.18812,-122.60057,99.0
37.23273,-121.7718,71.4
38.52224,-121.96983,99.8
38.42795,-122.96053,99.9
38.37896,-122.83597,99.9
38.46622,-122.99981,99.9
38.61996,-122.67536,99.9
36.97927,-122.0122,95.8
36.90766,-121.75719,95.6
36.93344,-121.78551,97.7
37.05102,-122.07369,97.7
37.06654,-122.00581,92.7
37.0485,-122.01977,92.7
37.68766,-122.4,66.3
37.59095,-122.36729,45.4
37.56014,-122.34565,75.4
37.54876,-122.32429,60.5
37.45716,-122.26837,66.5
37.48455,-122.20058,40.9
38.23344,-122.6366,99.0
38.28062,-122.7051,97.7
38.24125,-122.67049,99.7
38.653,-122.87295,99.9
36.97326,-122.02873,95.8
37.12584,-122.12223,95.8
37.06608,-122.05707,95.8
37.46829,-122.14109,46.1
37.4532,-122.18562,55.9
37.50239,-122.47117,82.4
37.77494,-122.42134,77.9
37.8095,-121.99288,19.0
37.77135,-121.99472,14.6
37.82508,-122.27612,42.2
37.83979,-122.19786,19.7
37.80291,-122.23037,30.1
37.77757,-122.22825,31.0
37.76957,-122.17356,14.6
37.78453,-122.30297,35.1
38.24678,-122.0449,89.1
38.58751,-121.27097,99.9
37.52859,-120.79353,99.8
37.6611,-121.7845,32.7
38.17169,-122.2563,89.1
37.91618,-122.3115,28.5
37.99665,-121.7131,77.9
38.01095,-121.8109,80.3
38.00964,-121.88625,70.4
38.02708,-121.94812,70.4
38.01064,-122.11818,80.3
37.6218,-121.02719,95.6
37.78619,-121.23383,92.1
38.29665,-122.29084,95.6
38.05612,-122.21771,66.7
38.01287,-122.13429,63.2
38.01441,-121.91979,80.3
36.76809,-121.757,97.7
35.86352,-120.80235,100.0
36.68255,-121.80326,99.0
36.8517,-121.40028,95.6
36.5716,-121.18536,99.9
36.84318,-121.36265,95.6
36.6192,-121.91953,99.9
37.81903,-122.25285,32.8
37.77203,-122.20662,24.8
37.78955,-122.1497,23.0
37.67423,-121.77364,31.0
38.57809,-122.57829,99.9
36.32482,-121.23692,100.0
36.20592,-121.13098,100.0
37.51979,-120.43735,99.9
37.45232,-120.70088,99.0
37.43035,-120.77805,99.0
37.32821,-120.8508,99.0
37.38684,-120.61387,99.7
37.34507,-120.60312,99.7
38.50693,-122.4713,99.0
37.32491,-120.44397,99.9
37.29087,-120.48621,99.9
37.09369,-121.01959,97.7
37.06201,-120.84819,99.0
37.06032,-120.8632,99.0
37.06603,-120.84298,99.7
36.9855,-120.62815,99.7
37.69183,-122.16984,15.8
37.68823,-122.14018,16.8
37.8518,-122.02341,25.4
37.87533,-122.07204,33.6
37.87071,-122.09818,31.0
37.85625,-122.12411,35.0
37.80062,-121.78232,43.7
37.89973,-121.86096,45.4
37.78093,-121.86309,31.0
37.69237,-121.87801,22.5
37.68003,-121.69852,46.0
37.71732,-121.72684,45.6
37.69575,-121.8124,24.8
37.68869,-121.78371,28.5
37.68025,-121.73943,45.1
36.87933,-121.64097,97.7
37.83465,-121.97864,23.9
37.80366,-121.92315,25.4
37.85988,-122.16266,40.5
37.83681,-122.26138,36.5
37.48488,-121.92589,23.7
37.77402,-122.2548,36.5
37.7765,-122.27783,46.1
37.76812,-121.95515,16.8
37.83515,-122.1309,27.5
37.81559,-122.26635,36.5
37.7856,-122.19752,19.0
37.75139,-122.1231,21.1
37.74483,-122.17027,17.7
37.71352,-122.09871,11.4
37.69714,-122.08048,7.3
37.7986,-122.2685,39.4
37.82352,-122.2034,19.7
37.75904,-122.19765,23.9
37.83677,-122.30329,60.5
37.84412,-122.29094,44.6
37.70892,-122.18159,22.5
37.6799,-122.12603,17.7
37.67488,-122.10782,13.5
37.81075,-122.29267,46.1
37.79,-122.24784,35.6
37.75142,-122.15603,15.0
37.76256,-122.24369,36.5
37.73766,-122.25248,28.0
37.70948,-122.09139,6.9
37.80915,-122.19136,19.7
37.90352,-121.60183,75.4
37.9973,-121.83773,75.4
37.98397,-121.76425,75.4
37.98595,-122.12076,71.6
37.98331,-122.06906,60.5
37.9437,-122.06438,58.9
37.97703,-122.03245,60.1
37.93787,-122.02723,54.3
37.94513,-121.98412,60.5
37.94209,-121.93067,58.4
37.89505,-122.15196,39.4
37.89858,-122.17178,46.8
37.88385,-122.19019,40.5
38.00426,-122.26209,37.3
37.90622,-122.27871,29.9
37.96087,-122.34217,14.6
38.33635,-122.70324,99.0
38.70583,-122.9036,100.0
36.97436,-121.95371,95.8
36.98867,-121.95665,95.8
37.14589,-122.15812,95.8
36.99105,-121.97883,95.8
38.09768,-122.5656,84.3
38.05056,-122.52754,82.4
38.02758,-122.55249,80.3
37.9854,-122.59096,95.8
37.99179,-122.57606,89.1
37.97643,-122.56404,80.3
37.95611,-122.54748,80.3
37.94505,-122.5206,73.1
37.93453,-122.53531,89.1
37.92582,-122.52676,84.9
37.91975,-122.5067,62.7
37.89059,-122.50637,83.4
37.08974,-122.08874,95.8
36.96798,-121.98453,95.8
37.86065,-122.29329,53.7
37.55273,-120.91124,97.7
37.47061,-121.13161,92.7
37.46406,-121.16261,92.7
37.39282,-121.07273,92.7
37.49757,-120.99504,97.7
37.48659,-120.86786,99.0
37.50001,-120.8566,99.0
37.49514,-120.84012,99.0
37.52218,-120.84291,99.0
37.51897,-120.86688,99.0
36.61979,-121.68692,99.7
36.57183,-121.51789,99.7
36.4279,-121.32759,100.0
36.24183,-121.43849,100.0
36.21129,-121.12763,100.0
37.38485,-120.72282,99.0
37.40304,-120.85067,99.0
37.42166,-120.66804,99.0
37.1341,-120.49253,99.9
37.25646,-121.00216,95.6
37.04678,-120.63636,99.7
37.64752,-122.08649,10.3
37.62515,-122.09209,16.8
37.57619,-121.68807,54.3
37.00271,-121.5607,72.3
37.87318,-122.26929,35.5
37.86071,-122.26736,42.2
37.85831,-122.25252,39.1
37.34127,-121.91673,47.3
37.33875,-121.89489,55.9
37.28549,-121.9358,57.3
37.40204,-121.87892,39.4
37.4255,-122.07766,37.4
37.40759,-121.9955,40.9
37.39454,-121.95008,40.9
37.34537,-121.99249,50.3
37.35209,-121.94202,46.1
37.33024,-121.96204,55.9
37.29801,-122.04167,60.1
37.30149,-122.02327,57.3
37.3565,-122.01374,45.6
37.39451,-122.08342,43.2
37.38466,-122.11371,60.1
37.44335,-122.14013,51.5
37.2674,-121.86632,62.0
37.24186,-121.83094,59.1
37.27298,-121.82893,51.5
36.58948,-121.94479,99.9
37.81176,-122.04246,14.6
37.01121,-121.62754,90.4
37.14137,-121.66305,89.1
37.13835,-121.61486,92.7
37.01727,-121.58697,88.5
37.01274,-121.34751,85.3
37.32311,-121.66915,75.4
37.39365,-121.49058,84.9
37.98124,-122.26804,26.9
37.92613,-122.3854,43.7
37.94814,-122.36493,25.4
37.66996,-120.99546,97.7
37.64954,-120.95766,97.7
37.63152,-121.00447,97.7
37.60059,-120.99518,97.7
37.59194,-120.9549,99.0
37.64179,-120.76128,99.7
37.66352,-120.91981,99.0
37.59752,-120.86577,99.0
37.8298,-120.9132,99.8
37.81911,-120.67095,99.9
37.76503,-120.84669,99.7
37.73682,-120.93492,99.7
37.7087,-121.08254,97.7
37.65266,-121.05501,95.6
37.66084,-121.03028,95.6
37.42696,-121.88162,33.6
37.90613,-121.14947,97.3
37.88278,-121.26951,95.1
38.11425,-121.39342,97.3
38.13519,-121.2756,97.3
38.10588,-121.2879,97.3
38.2176,-121.27478,99.6
38.20556,-121.20739,99.6
38.19227,-121.08592,99.6
37.92981,-121.00046,98.8
37.79522,-120.99259,98.8
37.79892,-121.04694,98.8
37.73848,-121.12364,97.3
37.79011,-121.10628,97.3
37.79407,-121.2048,88.4
37.82681,-121.18698,95.4
37.81221,-121.22085,92.1
37.82239,-121.28074,88.4
37.42388,-122.1147,40.9
37.44511,-122.16601,51.5
38.05079,-122.2251,65.4
38.04583,-122.1855,70.4
35.93708,-121.08426,100.0
