latitude,longitude,pointValue
37.63753,-120.9963,99.9
37.58652,-120.98931,99.9
37.69138,-120.95832,99.9
37.38326,-121.91123,73.6
37.96699,-122.07061,99.0
37.52943,-121.91585,82.1
37.63796,-120.89897,99.9
37.64193,-120.76065,99.9
37.81912,-120.67091,99.9
37.68848,-121.05016,99.9
38.33042,-122.4892,99.9
37.80857,-121.27575,99.7
37.69642,-121.88695,80.9
38.50173,-122.75227,99.9
38.52112,-121.47104,99.9
38.63201,-121.43042,99.9
38.63709,-121.32839,99.9
38.58781,-121.26152,99.9
37.8014,-122.26286,87.0
37.42145,-120.85029,99.9
37.32378,-120.54062,99.9
37.29573,-120.32093,99.9
37.09806,-121.01612,99.9
38.55,-122.81483,99.9
37.78404,-122.40746,99.6
38.35026,-122.72084,99.9
37.77525,-122.40405,77.7
37.76783,-122.17474,79.0
37.69166,-122.07554,70.8
37.69315,-122.07361,70.8
37.92424,-122.51117,78.0
37.39179,-121.07097,99.9
37.52697,-120.79485,99.9
37.0731,-121.59019,89.2
37.00448,-121.55579,79.7
38.16157,-122.25977,99.9
37.97862,-122.32676,67.7
38.01559,-121.94472,99.8
37.94929,-121.35282,99.8
38.51078,-121.43845,99.9
37.75344,-121.90992,71.2
37.25235,-121.86312,94.2
38.25178,-122.04381,99.9
37.59757,-120.86509,99.9
38.54057,-121.75769,99.9
38.6624,-121.73885,99.9
38.52151,-121.97088,99.9
37.88288,-121.29719,99.9
38.1616,-121.61269,99.7
36.60376,-121.8536,99.9
36.85238,-121.40496,99.9
36.90893,-121.75405,99.9
37.77883,-122.41867,96.8
37.68612,-122.40286,78.0
37.61499,-122.48552,99.9
37.72597,-122.48145,99.6
37.79761,-122.2661,87.5
37.83676,-122.30385,99.0
37.65784,-122.09695,76.7
37.97423,-122.56247,94.5
37.96269,-122.55618,94.5
37.93842,-122.5306,86.0
38.57453,-121.30593,99.9
36.20487,-121.13428,100.0
37.34256,-120.61543,99.9
38.28023,-122.3011,99.9
37.05725,-120.86154,99.9
37.96694,-121.29057,99.8
38.33896,-122.67856,99.9
37.63754,-120.9963,99.9
38.56888,-121.55048,99.9
38.66056,-121.73531,99.9
38.26738,-122.63594,99.9
38.00549,-121.86302,99.6
38.57178,-121.49488,99.9
36.65516,-121.80435,99.9
37.7766,-122.45041,99.3
37.32076,-122.04555,98.3
37.92548,-122.35837,87.5
38.07675,-122.58254,99.9
38.25878,-122.06605,99.9
38.4091,-121.27008,99.9
38.41714,-121.39588,99.9
37.07338,-121.60633,99.9
38.52167,-121.49909,99.9
37.91619,-122.31147,85.0
37.99674,-121.71373,96.8
38.67039,-121.72988,99.9
37.71046,-121.06899,99.9
37.70626,-121.08408,99.9
37.99296,-121.2503,99.8
37.75461,-121.43193,99.3
38.24141,-121.51289,99.9
37.99674,-122.07368,99.3
38.14566,-122.23505,99.8
38.49862,-121.43978,99.9
38.67638,-121.39254,99.9
38.7034,-121.38428,99.9
38.65918,-121.36022,99.9
38.66673,-121.33523,99.9
37.78361,-122.4129,96.7
37.78016,-122.43239,96.7
37.77563,-122.41972,96.8
37.78002,-122.46443,96.7
37.88935,-122.12898,87.5
37.82487,-122.26628,87.0
37.29577,-122.03305,98.6
36.65546,-121.63581,99.9
37.59238,-120.95485,99.9
38.35123,-121.9944,99.9
38.58627,-121.52752,99.9
37.95117,-121.29007,99.8
38.0161,-121.82032,99.6
38.55158,-121.71917,99.9
38.67513,-121.76773,99.9
38.44518,-121.82411,99.9
38.29683,-122.29011,99.9
38.0199,-121.89148,99.6
38.01917,-122.13355,83.4
36.61387,-121.85006,99.9
36.68254,-121.80326,99.9
36.59419,-121.83731,99.9
36.96743,-122.02725,99.9
37.35513,-121.90592,88.3
38.57852,-122.57962,99.9
36.50786,-121.44379,99.9
36.4282,-121.3275,100.0
