latitude,longitude,pointValue
36.54371,-121.89567,99.9
36.60588,-121.82949,99.9
36.61812,-121.91603,99.9
37.06246,-122.07999,99.9
37.06246,-122.07999,99.9
37.06246,-122.07999,99.9
37.35036,-122.0557,96.5
37.3389,-122.05938,98.3
37.3628,-122.00956,95.1
37.3935,-122.08453,90.7
37.25239,-121.96107,83.2
36.99026,-121.99458,99.9
37.35058,-121.87116,88.8
37.35033,-121.86395,78.9
37.30327,-121.89684,89.1
37.25745,-121.92017,98.8
37.32805,-121.84667,91.1
37.32158,-121.84079,91.1
37.31438,-121.81829,91.1
37.33318,-121.96155,91.1
37.4149,-121.87102,87.0
37.22038,-121.84638,96.8
37.237,-121.83973,83.6
36.98383,-121.99539,99.9
37.32213,-121.89629,91.7
37.33448,-121.98652,91.4
37.27061,-121.85504,82.7
37.2661,-122.01387,99.0
37.41687,-121.86277,87.0
36.59758,-121.82958,99.9
36.60766,-121.8537,99.9
36.60798,-121.93041,99.9
37.38501,-122.10108,98.6
36.99441,-121.8851,99.9
37.32848,-121.92288,90.7
36.99269,-121.95469,99.9
37.25877,-121.87802,94.0
37.40314,-121.85582,87.0
36.96568,-122.03901,99.9
37.38501,-122.10928,98.3
36.54368,-121.9269,99.9
37.41806,-122.11376,78.5
37.22038,-121.84638,96.8
37.16213,-122.01276,99.9
36.96699,-121.98544,99.9
37.32701,-121.9372,91.1
36.9779,-122.04785,99.9
36.98051,-122.01437,99.9
37.06497,-122.08116,99.9
37.04448,-122.02381,99.9
36.97751,-121.94764,99.9
36.96079,-121.8779,99.9
37.35092,-121.87141,88.4
37.32416,-121.93945,91.1
37.30349,-121.88683,91.7
37.35185,-121.84876,91.4
37.38053,-121.83299,92.7
37.39863,-121.88004,87.5
37.34659,-121.98199,91.1
37.3472,-121.94311,90.7
37.293,-122.00234,74.2
37.30475,-121.95938,91.4
37.25599,-122.03364,99.8
37.31557,-122.05402,98.3
37.30044,-122.01926,93.8
37.36743,-122.04319,90.2
37.20845,-121.85084,99.8
37.24775,-121.83689,83.4
37.23408,-121.81441,83.4
36.97793,-122.02968,99.9
36.97991,-122.00528,99.9
37.12303,-122.12319,99.9
36.96514,-122.03523,99.9
37.06497,-122.08116,99.9
37.26838,-121.81177,91.9
37.2584,-121.85288,94.0
37.33087,-121.92581,90.7
37.38693,-122.02547,87.9
36.53092,-121.83446,99.9
37.24134,-121.82126,83.4
36.556,-121.91096,99.9
37.29526,-121.81194,89.1
37.37845,-121.83817,93.7
37.24725,-121.88444,99.0
37.02743,-121.94975,99.9
37.00249,-121.81743,99.9
37.06312,-122.07993,99.9
37.3666,-121.85856,88.4
37.36697,-121.98585,88.4
37.34822,-121.9868,90.7
37.08792,-122.07754,99.9
37.0035,-121.97547,99.9
37.21859,-121.85239,96.8
37.00714,-121.93755,99.9
37.26125,-121.88297,98.6
37.33749,-122.06089,83.0
37.3435,-122.08283,99.0
36.61674,-121.83812,99.9
37.36909,-122.08718,91.1
37.2352,-121.83059,83.6
37.29742,-121.9678,91.4
37.06497,-122.08116,99.9
37.34413,-121.83006,89.1
37.3469,-121.84532,79.2
37.31554,-122.05642,98.3
36.56318,-121.92261,99.9
37.32345,-121.9267,90.7
37.40011,-121.85567,87.0
37.32084,-122.03877,98.3
37.3828,-122.09945,98.6
36.98468,-121.97295,99.9
36.33191,-121.88595,100.0
37.27022,-121.98538,98.6
36.52996,-121.82908,99.9
37.2919,-121.92536,93.8
37.25886,-121.93132,98.6
37.35041,-121.84501,91.4
37.0721,-122.00456,99.9
37.3401,-122.06076,79.2
37.26639,-121.8119,91.9
36.60884,-121.82702,99.9
37.05545,-121.94058,99.9
37.32586,-121.84692,91.1
37.39616,-121.99143,78.5
36.97193,-122.03338,99.9
37.29857,-121.992,91.1
37.2343,-121.96617,99.6
37.22785,-121.89683,99.8
37.311,-121.90192,89.4
37.25613,-121.88688,98.8
37.34524,-121.9416,90.7
37.35058,-121.87116,88.8
36.60546,-121.92888,99.9
36.97557,-122.0086,99.9
36.97409,-122.0203,99.9
37.3143,-121.81132,78.9
37.35125,-121.84353,91.4
37.36698,-121.99101,87.9
37.28593,-121.95863,93.8
37.25533,-121.91929,98.8
37.3143,-121.81178,78.9
37.34493,-122.0267,96.5
37.38543,-122.06109,90.2
37.37088,-122.09484,97.6
37.4157,-122.15743,99.0
37.41067,-121.87144,87.0
36.99068,-121.95734,99.9
37.35452,-121.81017,89.1
37.30684,-121.98556,91.1
37.27078,-121.86841,94.0
37.23958,-121.83965,83.6
36.58282,-121.94909,99.9
37.24257,-121.82686,83.4
37.31067,-121.9598,91.4
37.11826,-122.12068,99.9
37.12256,-122.12666,99.9
37.34275,-121.94057,90.7
37.29333,-122.10215,99.8
37.41235,-122.1057,91.1
37.26011,-121.93693,98.6
37.36705,-122.05636,90.2
37.30303,-121.93039,91.4
37.39798,-121.85091,87.0
37.28191,-121.94854,94.0
37.2319,-121.95814,99.6
37.23527,-121.90358,99.8
37.34359,-122.00244,90.7
37.39176,-122.00805,78.5
37.37454,-122.21515,88.8
37.33637,-121.83042,78.9
37.36418,-122.01736,95.1
37.34994,-121.82237,89.1
37.2377,-121.91387,99.6
37.26174,-121.82643,91.4
36.9867,-121.91975,99.9
37.38129,-121.87283,87.0
37.38854,-121.95185,78.1
37.31081,-121.99092,90.7
37.26007,-121.94319,98.3
37.2645,-121.93047,98.6
37.30155,-122.00628,97.5
37.34125,-121.98766,91.1
37.2929,-122.00955,98.3
36.97733,-121.89358,99.9
37.33935,-121.97367,91.1
37.30738,-122.02737,98.3
36.543,-121.92084,99.9
36.59611,-121.89134,99.9
36.58162,-121.87948,99.9
37.39641,-122.05638,90.7
37.40989,-121.94157,73.2
36.59937,-121.89713,99.9
37.37362,-121.99999,87.9
37.40813,-122.02395,78.9
37.36134,-122.12895,99.3
37.39156,-121.98096,78.5
37.41152,-121.8957,86.4
37.36933,-121.96983,78.5
36.98775,-121.92482,99.9
37.31496,-121.92759,91.1
37.34909,-121.93748,90.7
37.35916,-121.81527,89.1
36.98621,-122.00068,99.9
36.96482,-121.98506,99.9
37.06756,-122.0003,99.9
37.39141,-121.83813,87.0
37.33355,-121.97857,91.1
37.30331,-121.98661,91.1
37.28349,-121.95491,93.8
37.23971,-121.89622,99.1
37.06241,-122.07999,99.9
37.28691,-121.95627,91.4
36.98313,-122.00835,99.9
37.35285,-121.9015,88.3
36.97565,-121.98135,99.9
37.34221,-121.92086,90.7
37.23142,-121.83918,83.6
37.32878,-121.90943,91.4
37.23485,-121.95585,99.6
36.97569,-122.02809,99.9
37.35134,-121.84369,91.4
37.2352,-121.83059,83.6
37.26375,-121.99669,98.8
37.36502,-122.08546,91.1
36.60494,-121.91204,99.9
36.59099,-121.88568,99.9
36.5969,-121.87343,99.9
36.9899,-122.0592,99.9
36.96432,-121.99809,99.9
37.33473,-121.88084,91.7
37.07462,-121.9937,99.9
37.303,-121.95032,89.1
37.31915,-122.04522,98.3
37.26453,-122.0103,98.8
37.3742,-122.04044,90.2
37.38443,-122.08716,91.1
37.37527,-122.07441,90.2
37.39687,-122.11625,97.0
37.36992,-122.02366,87.9
37.36774,-122.02594,87.9
37.3701,-122.10725,98.6
37.01187,-122.19504,99.9
36.97539,-121.86962,99.9
37.30153,-121.94741,91.4
37.38737,-122.01301,87.9
37.3815,-122.04769,90.2
37.37519,-122.05596,90.2
37.36142,-122.09342,97.6
37.36238,-122.08094,91.1
37.41861,-122.10814,78.5
37.12685,-121.94201,99.8
37.28484,-121.94672,94.0
37.32843,-122.0267,97.5
37.35225,-122.03687,96.5
37.35268,-122.03248,96.5
37.38185,-122.21796,83.4
36.62032,-121.91085,99.9
36.57789,-121.855,99.9
37.36321,-122.11772,98.7
37.24857,-122.36128,94.5
37.31258,-121.93558,91.4
37.28874,-121.89451,91.1
37.24765,-121.89686,99.0
37.32477,-121.8521,91.4
37.37196,-121.81468,88.3
37.35938,-121.97211,88.8
37.35954,-121.99524,90.2
37.24341,-121.93439,99.5
37.33855,-121.86678,91.7
37.27908,-121.92332,93.8
37.25146,-121.81987,79.4
