latitude,longitude,pointValue
37.795732,-122.278944,80.7
37.790768,-122.29836,86.4
37.943633,-122.506967,96.8
37.945526,-122.509201,95.3
37.868808,-122.433536,95.0
37.872901,-122.454883,95.3
38.187638,-121.661464,99.5
38.186768,-121.658096,99.5
38.236396,-121.603224,99.5
37.920576,-121.51476,98.6
37.919268,-121.51676,98.6
38.060208,-121.498216,98.6
38.060288,-121.500896,98.6
38.236416,-121.600816,99.5
38.055008,-121.65748,98.5
38.056812,-121.644672,98.6
38.05836,-121.648712,98.5
37.809608,-122.419242,97.1
37.809648,-122.411952,95.3
37.737589,-122.254912,75.6
37.796052,-122.391936,97.1
37.826324,-122.421077,97.1
38.101488,-122.261816,91.6
37.91164,-122.35708,72.8
37.857416,-122.478112,95.3
