latitude,longitude,pointValue
37.30192,-120.56,99.9
37.29036,-121.76383,99.5
38.13138,-121.25819,99.9
38.16162,-121.61261,99.7
38.59603,-121.42754,99.9
36.48159,-121.73152,99.9
37.80795,-122.27526,87.5
37.47061,-121.13161,99.9
37.44933,-120.92331,99.9
38.2201,-122.267,99.9
37.70006,-121.02298,99.9
37.31536,-121.77447,90.7
38.13767,-121.30609,99.9
37.32523,-121.89551,91.9
38.41886,-122.75407,99.9
38.18812,-122.60057,99.9
37.23273,-121.7718,94.4
38.52224,-121.96983,99.9
38.42795,-122.96053,99.9
38.37896,-122.83597,99.9
38.46622,-122.99981,99.9
38.61996,-122.67536,99.9
36.97927,-122.0122,99.9
36.90766,-121.75719,99.9
36.93344,-121.78551,99.9
37.05102,-122.07369,99.9
37.06654,-122.00581,99.9
37.0485,-122.01977,99.9
37.68766,-122.4,78.0
37.59095,-122.36729,74.2
37.56014,-122.34565,99.6
37.54876,-122.32429,99.0
37.45716,-122.26837,99.3
37.48455,-122.20058,78.5
38.23344,-122.6366,99.9
38.28062,-122.7051,99.9
38.24125,-122.67049,99.9
38.653,-122.87295,99.9
36.97326,-122.02873,99.9
37.12584,-122.12223,99.9
37.06608,-122.05707,99.9
37.46829,-122.14109,88.4
37.4532,-122.18562,91.4
37.50239,-122.47117,96.9
37.77494,-122.42134,96.8
37.8095,-121.99288,80.9
37.77135,-121.99472,77.7
37.82508,-122.27612,87.9
37.83979,-122.19786,89.0
37.80291,-122.23037,89.8
37.77757,-122.22825,85.7
37.76957,-122.17356,77.7
37.78453,-122.30297,73.2
38.24678,-122.0449,99.9
38.58751,-121.27097,99.9
37.52859,-120.79353,99.9
37.6611,-121.7845,90.5
38.17169,-122.2563,99.9
37.91618,-122.3115,85.0
37.99665,-121.7131,96.8
38.01095,-121.8109,99.8
38.00964,-121.88625,99.5
38.02708,-121.94812,99.5
38.01064,-122.11818,99.8
37.6218,-121.02719,99.9
37.78619,-121.23383,99.8
38.29665,-122.29084,99.9
38.05612,-122.21771,94.2
38.01287,-122.13429,83.6
38.01441,-121.91979,99.8
36.76809,-121.757,99.9
35.86352,-120.80235,100.0
36.68255,-121.80326,99.9
36.8517,-121.40028,99.9
36.5716,-121.18536,99.9
36.84318,-121.36265,99.9
36.6192,-121.91953,99.9
37.81903,-122.25285,90.9
37.77203,-122.20662,83.7
37.78955,-122.1497,91.0
37.67423,-121.77364,85.7
38.57809,-122.57829,99.9
36.32482,-121.23692,100.0
36.20592,-121.13098,100.0
37.51979,-120.43735,99.9
37.45232,-120.70088,99.9
37.43035,-120.77805,99.9
37.32821,-120.8508,99.9
37.38684,-120.61387,99.9
37.34507,-120.60312,99.9
38.50693,-122.4713,99.9
37.32491,-120.44397,99.9
37.29087,-120.48621,99.9
37.09369,-121.01959,99.9
37.06201,-120.84819,99.9
37.06032,-120.8632,99.9
37.06603,-120.84298,99.9
36.9855,-120.62815,99.9
37.69183,-122.16984,67.4
37.68823,-122.14018,71.9
37.8518,-122.02341,75.6
37.87533,-122.07204,86.4
37.87071,-122.09818,85.7
37.85625,-122.12411,77.7
37.80062,-121.78232,97.2
37.89973,-121.86096,74.2
37.78093,-121.86309,85.7
37.69237,-121.87801,82.7
37.68003,-121.69852,96.0
37.71732,-121.72684,95.1
37.69575,-121.8124,83.7
37.68869,-121.78371,85.0
37.68025,-121.73943,94.1
36.87933,-121.64097,99.9
37.83465,-121.97864,75.1
37.80366,-121.92315,75.6
37.85988,-122.16266,96.6
37.83681,-122.26138,87.0
37.48488,-121.92589,87.3
37.77402,-122.2548,87.0
37.7765,-122.27783,88.4
37.76812,-121.95515,71.9
37.83515,-122.1309,76.2
37.81559,-122.26635,87.0
37.7856,-122.19752,80.9
37.75139,-122.1231,89.9
37.74483,-122.17027,80.1
37.71352,-122.09871,81.0
37.69714,-122.08048,70.8
37.7986,-122.2685,87.5
37.82352,-122.2034,89.0
37.75904,-122.19765,75.1
37.83677,-122.30329,99.0
37.84412,-122.29094,78.9
37.70892,-122.18159,82.7
37.6799,-122.12603,80.1
37.67488,-122.10782,76.7
37.81075,-122.29267,88.4
37.79,-122.24784,91.6
37.75142,-122.15603,85.2
37.76256,-122.24369,87.0
37.73766,-122.25248,72.0
37.70948,-122.09139,61.2
37.80915,-122.19136,89.0
37.90352,-121.60183,99.6
37.9973,-121.83773,99.6
37.98397,-121.76425,99.6
37.98595,-122.12076,89.0
37.98331,-122.06906,99.0
37.9437,-122.06438,96.4
37.97703,-122.03245,98.3
37.93787,-122.02723,96.0
37.94513,-121.98412,99.0
37.94209,-121.93067,88.6
37.89505,-122.15196,87.5
37.89858,-122.17178,97.6
37.88385,-122.19019,96.6
38.00426,-122.26209,96.0
37.90622,-122.27871,93.9
37.96087,-122.34217,77.7
38.33635,-122.70324,99.9
38.70583,-122.9036,100.0
36.97436,-121.95371,99.9
36.98867,-121.95665,99.9
37.14589,-122.15812,99.9
36.99105,-121.97883,99.9
38.09768,-122.5656,94.5
38.05056,-122.52754,96.9
38.02758,-122.55249,94.5
37.9854,-122.59096,99.9
37.99179,-122.57606,99.9
37.97643,-122.56404,94.5
37.95611,-122.54748,99.8
37.94505,-122.5206,86.0
37.93453,-122.53531,99.9
37.92582,-122.52676,99.8
37.91975,-122.5067,78.0
37.89059,-122.50637,99.8
37.08974,-122.08874,99.9
36.96798,-121.98453,99.9
37.86065,-122.29329,95.0
37.55273,-120.91124,99.9
37.47061,-121.13161,99.9
37.46406,-121.16261,99.9
37.39282,-121.07273,99.9
37.49757,-120.99504,99.9
37.48659,-120.86786,99.9
37.50001,-120.8566,99.9
37.49514,-120.84012,99.9
37.52218,-120.84291,99.9
37.51897,-120.86688,99.9
36.61979,-121.68692,99.9
36.57183,-121.51789,99.9
36.4279,-121.32759,100.0
36.24183,-121.43849,100.0
36.21129,-121.12763,100.0
37.38485,-120.72282,99.9
37.40304,-120.85067,99.9
37.42166,-120.66804,99.9
37.1341,-120.49253,99.9
37.25646,-121.00216,99.9
37.04678,-120.63636,99.9
37.64752,-122.08649,72.9
37.62515,-122.09209,71.9
37.57619,-121.68807,96.0
37.00271,-121.5607,89.8
37.87318,-122.26929,91.2
37.86071,-122.26736,93.7
37.85831,-122.25252,93.1
37.34127,-121.91673,90.7
37.33875,-121.89489,91.4
37.28549,-121.9358,93.8
37.40204,-121.87892,87.5
37.4255,-122.07766,78.1
37.40759,-121.9955,78.5
37.39454,-121.95008,78.5
37.34537,-121.99249,96.5
37.35209,-121.94202,88.4
37.33024,-121.96204,91.4
37.29801,-122.04167,98.3
37.30149,-122.02327,93.8
37.3565,-122.01374,95.1
37.39451,-122.08342,90.2
37.38466,-122.11371,98.3
37.44335,-122.14013,91.1
37.2674,-121.86632,94.0
37.24186,-121.83094,83.4
37.27298,-121.82893,91.1
36.58948,-121.94479,99.9
37.81176,-122.04246,77.7
37.01121,-121.62754,94.6
37.14137,-121.66305,99.9
37.13835,-121.61486,99.9
37.01727,-121.58697,99.2
37.01274,-121.34751,89.2
37.32311,-121.66915,99.6
37.39365,-121.49058,99.8
37.98124,-122.26804,84.5
37.92613,-122.3854,97.2
37.94814,-122.36493,75.6
37.66996,-120.99546,99.9
37.64954,-120.95766,99.9
37.63152,-121.00447,99.9
37.60059,-120.99518,99.9
37.59194,-120.9549,99.9
37.64179,-120.76128,99.9
37.66352,-120.91981,99.9
37.59752,-120.86577,99.9
37.8298,-120.9132,99.9
37.81911,-120.67095,99.9
37.76503,-120.84669,99.9
37.73682,-120.93492,99.9
37.7087,-121.08254,99.9
37.65266,-121.05501,99.9
37.66084,-121.03028,99.9
37.42696,-121.88162,86.4
37.90613,-121.14947,99.9
37.88278,-121.26951,99.9
38.11425,-121.39342,99.9
38.13519,-121.2756,99.9
