latitude,longitude,total
37.728497,-122.47563899999999,75.83422786723116
37.777291999999996,-122.46349599999999,64.22473852323503
37.781278,-122.46066100000002,70.07141825293641
37.763343,-122.48180900000001,68.27250820320128
37.760579,-122.41932,80.53724362335223
37.782799,-122.46785200000001,66.34874396530562
37.782534000000005,-122.46661499999999,71.56947209872503
37.775728,-122.497522,84.7253614250314
37.782064,-122.48315900000001,70.00013969650934
37.782107,-122.483631,58.836055827805
37.763428000000005,-122.48173600000001,63.614791108740505
37.77721,-122.462874,56.44977831116445
37.762304,-122.506543,70.11790561772227
37.771437,-122.423892,77.22920440192166
37.723974,-122.456626,68.67989212714375
37.794346999999995,-122.39493200000001,86.26662666266627
37.787755,-122.399372,71.45218966341079
37.738979,-122.414971,73.71916080496939
37.740654,-122.46538899999999,66.96560026373008
37.742672999999996,-122.48333999999998,57.95661664931926
37.754106,-122.477841,57.813223616268445
37.762378000000005,-122.46269199999999,71.44535194260168
37.764854,-122.46418600000001,52.137358180262474
37.785068,-122.46419399999999,83.87192052538587
37.781624,-122.492609,72.16688335500217
37.762378000000005,-122.46269199999999,70.56561705553271
37.709857,-122.44970900000001,79.79627592388869
37.723414,-122.45386699999999,76.77268044264744
37.724824,-122.460726,67.94132746607994
37.786463,-122.437657,72.97038222340753
37.776897999999996,-122.438098,49.84483210225784
37.786407000000004,-122.44005700000001,66.46138654269467
37.78332,-122.432647,69.78737873787378
37.782632,-122.43250400000001,47.94422892581656
37.790734,-122.42078300000001,80.67180051338467
37.785457,-122.43031699999999,98.89100021113222
37.785274,-122.431918,90.95751797401962
37.785227,-122.431472,61.52513029080686
37.788321999999994,-122.415218,75.03389386557703
37.799217999999996,-122.43251699999999,62.489846645483254
37.794447999999996,-122.418057,62.92722870170615
37.801334000000004,-122.42490500000001,76.25694421293981
37.800137,-122.43398400000001,66.52709715415986
37.763638,-122.47419599999999,65.10891274312617
37.796893,-122.436847,66.4220721217421
37.784965,-122.40861399999999,69.72607631133484
37.784303,-122.40964699999999,78.69988210942306
37.784828999999995,-122.412912,58.629790756853446
37.784193,-122.41796699999999,49.87290395706238
37.783041,-122.415719,73.97097487526531
37.78202,-122.41719499999999,51.52367829375531
37.782948,-122.417379,72.02891400251136
37.785775,-122.41133700000002,70.85235931000507
37.788138000000004,-122.440174,69.94855041059661
37.788068,-122.44070500000001,76.15004899182729
37.788068,-122.44070500000001,70.80732517696214
37.800758,-122.437024,54.12231223122312
37.800563000000004,-122.43777299999999,73.78015332397437
37.740052,-122.466544,70.73200855439079
37.784317,-122.40756299999998,63.383542057909494
37.788613,-122.39389399999999,52.3092938923522
37.784323,-122.404549,58.08371948305942
37.788286,-122.40154299999999,78.2613372448356
37.788286,-122.40154299999999,94.38110477714439
37.762568,-122.39719199999999,73.42288117700659
37.763187,-122.38889499999999,76.59012814861734
37.741040999999996,-122.38865200000001,51.36341753833503
37.77325,-122.387222,71.32439910657733
37.772667,-122.387032,76.98829882988298
37.740804,-122.42293400000001,65.4735866749068
37.800674,-122.40148400000001,82.62773684775885
37.804210999999995,-122.40234099999999,70.9019568623529
37.791924,-122.39858799999999,63.64376993254881
37.808494,-122.412,81.34886822015535
37.798987,-122.40230700000001,57.54619383506977
37.793997,-122.41626699999999,61.75649188850508
37.806964,-122.41861999999999,79.36998885073693
37.774722,-122.40676100000002,32.15187978746195
37.775797,-122.409002,64.62034066654527
37.783954,-122.395699,63.188652198553186
37.722374,-122.39584099999999,62.12703651317511
37.724579,-122.43487900000001,37.89191511743767
37.784038,-122.481982,69.65198742096432
37.721251,-122.437385,63.47270282583814
37.716843,-122.44065400000001,70.62588310113063
37.723078,-122.435966,76.31758361021288
37.797222999999995,-122.410513,43.83414331771341
37.798556,-122.407707,48.09178695647343
37.801086,-122.41141100000002,54.263222618558146
37.798328000000005,-122.407067,46.23399588636113
37.800428000000004,-122.407517,75.5050171683835
37.799648,-122.408033,71.50764369366229
37.799588,-122.408514,63.88275864623499
37.798914,-122.40888500000001,60.95337434978067
37.761514,-122.424318,73.73697369736973
37.788438,-122.414994,77.21995942284286
37.796208,-122.40430800000001,80.78872718189693
37.79739,-122.398319,99.5677345512329
37.792093,-122.421024,67.8460734962385
37.781973,-122.48522,67.7082967556015
37.795974,-122.407574,63.84848114441074
37.796463,-122.405224,74.98766384574965
37.795227000000004,-122.39913999999999,89.46255736684779
37.795078000000004,-122.40743300000001,55.08683945317608
37.791348,-122.39983400000001,10.893670848566344
37.762057,-122.43514499999999,75.12902401351246
37.790874,-122.405634,47.21679157163027
37.790477,-122.40403300000001,100.0
37.791514,-122.39860800000001,45.52968832236759
37.787153,-122.40414799999999,6.469524730250811
37.793457000000004,-122.40276599999999,5.507550755075499
37.787927,-122.40660700000001,52.4314294677331
37.791757000000004,-122.407377,58.49553844273316
37.791757000000004,-122.407377,49.62586157605659
37.791757000000004,-122.407377,60.42005867253392
37.758832,-122.42135900000001,63.55067173384005
37.733891,-122.39118300000001,68.5034170083675
37.718016,-122.38769599999999,79.84306367144652
37.768776,-122.42909499999999,54.10953620614587
37.780372,-122.476354,76.7216227795619
37.763513,-122.47764,82.57967008822094
37.763528,-122.478362,73.16470993504579
37.763512,-122.47958,65.16104640767107
37.760416,-122.509106,60.06069495838473
37.764143,-122.463378,57.94743747879061
37.754188,-122.477822,73.83242768721317
37.754188,-122.477822,50.534436777011045
37.753614,-122.490219,54.89864590323767
37.742998,-122.47721100000001,60.44203952558999
37.742048,-122.499002,57.05282227569162
37.742086,-122.49873799999999,65.52813482406442
37.742048,-122.499002,54.86259698766812
37.739123,-122.467781,45.66935582447134
37.713702000000005,-122.44368100000001,99.01990199019902
37.731513,-122.45133,76.53896500761188
37.724423,-122.458855,73.92191013973192
37.756997,-122.420534,79.10982038374777
37.755282,-122.420493,42.90093649887864
37.752183,-122.419128,72.26544408826848
37.752158,-122.42036200000001,73.2526112514633
37.749128000000006,-122.417402,64.53119453359477
37.748855,-122.41813400000001,59.540920758742544
37.759944,-122.421356,75.12413216630306
37.758684,-122.418975,78.9447463264845
37.751884999999994,-122.418406,54.52588592192552
37.751453999999995,-122.418356,46.16925660820051
37.771117,-122.436976,72.89270408522333
37.771487,-122.43704699999999,73.08423434936086
37.775538,-122.42626399999999,74.69040872341202
37.776944,-122.431444,33.27940942242372
37.773342,-122.42228300000001,81.4222464981541
37.772178000000004,-122.43023400000001,80.60881643719927
37.771964000000004,-122.43133600000002,76.85246825336128
37.774198,-122.44421399999999,71.1666524677159
37.770063,-122.446247,83.25846288332536
37.770068,-122.44664399999999,73.04255187423504
37.769583000000004,-122.449937,79.96958461278227
37.771122999999996,-122.43195300000001,80.19176732488063
37.760487,-122.41066200000002,72.75833879684265
37.769855,-122.42019499999999,77.63192985965263
37.764384,-122.41956599999999,60.592562033981174
37.754324,-122.406373,53.09596515207076
37.764744,-122.421803,89.77723169142311
37.792037,-122.397852,75.18751875187519
37.795614,-122.403104,83.48743763265216
37.793715999999996,-122.396398,39.761457627244205
37.763335,-122.422094,65.55592384635288
37.786068,-122.418644,70.69873971524136
37.760938,-122.434692,77.56664555344423
37.783713,-122.419357,99.81294425738871
37.797713,-122.43033600000001,70.329455167739
37.800546999999995,-122.43849399999999,62.35074618572968
37.764247999999995,-122.433392,71.98531334614943
37.791554,-122.399565,65.19297485304085
37.792773,-122.403567,47.86521615124476
37.782778,-122.444744,78.35472436132503
37.775867,-122.41935600000001,62.6403892914544
37.790324,-122.42066399999999,44.93980385692889
37.798274,-122.42226399999998,50.07235364059282
37.730105,-122.47844099999999,99.67959758938856
37.742325,-122.426476,68.03447011367803
37.764678,-122.42190500000001,66.34677912235668
37.786547999999996,-122.40731299999999,87.27571169815394
37.789625,-122.40589399999999,69.62928567989074
37.769363,-122.45166699999999,87.09890155682234
37.785753,-122.41315800000001,63.49593075249554
37.777315,-122.463004,78.05356091164671
37.792071,-122.43453500000001,65.31582682077732
37.775723,-122.458445,100.0
37.777206,-122.462975,30.403273660699405
37.77714,-122.46441200000001,90.53550910646621
37.786753999999995,-122.450476,82.36105048413339
37.786453,-122.452807,85.25482177847414
37.781507,-122.456176,85.41401148661875
37.780834000000006,-122.46659,71.09516983444377
37.780394,-122.47641000000002,69.14649983516871
37.762536,-122.419475,63.9631693328063
37.782732,-122.41413899999999,82.16341951655482
37.778553,-122.392331,61.746032091131816
37.773467,-122.418093,49.83416119389716
37.769287,-122.403974,77.03331700691436
37.761882,-122.419599,69.58351794775437
37.786316,-122.409371,75.02306370987975
37.742895000000004,-122.477898,62.49116676373521
37.759934,-122.423553,71.03271808662348
37.782053000000005,-122.482799,63.58837336725125
37.753690999999996,-122.41865700000001,65.18072794933813
37.762602,-122.43538400000001,79.74633759672264
37.766096999999995,-122.449997,54.48150019680331
37.767286,-122.453075,52.88779787069616
37.766812,-122.452974,54.42612779796498
37.764088,-122.465981,71.61167227833894
37.763989,-122.466246,74.51340689624519
37.790944,-122.392051,100.0
37.774734,-122.437775,62.778822326677115
37.762939,-122.428473,61.58976885342855
37.764108,-122.465531,52.76744872554888
37.766774,-122.433306,59.66156615661566
37.763168,-122.426345,83.09942105321643
37.76695,-122.42881899999999,78.25179243070507
37.758132,-122.43561399999999,71.49731763299786
37.761952,-122.435029,59.84047611110317
37.759613,-122.434817,61.390183462790716
37.761743,-122.42149199999999,84.72384275464583
37.761578,-122.424272,92.27404221903672
37.755824,-122.42098600000001,79.87152048538186
37.764128,-122.46496100000002,67.96906357302397
37.780516999999996,-122.477804,61.874176306519544
37.789961,-122.43396200000001,90.88688128072066
37.798528000000005,-122.42439399999999,70.62385921131795
37.784674,-122.439774,65.11155256939836
37.752963,-122.50458,56.18650169110479
37.748594,-122.427116,65.41692502583592
37.744726,-122.420395,40.917935003376876
37.734483000000004,-122.43368000000001,69.34124682309502
37.759253,-122.43503,63.00384959130834
37.758941,-122.48591,33.54083224414396
37.758941,-122.48591,76.87675928086635
37.790683,-122.42026399999999,59.28581747063595
37.765778000000005,-122.45018400000001,50.356360197423264
37.782833000000004,-122.46615,66.90072239547187
37.784288000000004,-122.410224,63.333755597782
37.760954,-122.43493500000001,62.704854436060884
37.764697,-122.432322,79.88501389821522
37.752798,-122.409843,29.007781119992337
37.785907,-122.439957,92.14071036733303
37.726402,-122.433476,77.19105243857719
37.757436,-122.41888,58.48179464411088
37.797754,-122.400925,83.33557059409645
37.766714,-122.402716,73.02663846631576
37.755705999999996,-122.418805,73.6234882747534
37.73382,-122.43409299999999,81.11366692224779
37.78047,-122.47883200000001,66.26718862362426
37.765708000000004,-122.409002,84.4361991754731
37.791127,-122.39274099999999,67.7764887599871
37.787239,-122.416276,65.49736659489704
37.774644,-122.422554,58.2695714015846
37.764053000000004,-122.46553899999999,47.662268696005405
37.755538,-122.41798200000001,61.43217655098843
37.788942999999996,-122.417005,65.010034336767
37.792137,-122.394573,69.80703996325559
37.780305,-122.477825,100.0
37.726116999999995,-122.43381699999999,62.25523236084291
37.785018,-122.42958700000001,70.78535732361115
37.751628000000004,-122.42912199999999,80.44719471947195
37.783658,-122.40856799999999,45.59521878113737
37.807155,-122.419004,73.58548817844748
37.790085999999995,-122.42216699999999,55.98750986209732
37.771538,-122.414372,60.44136178323714
37.786838,-122.42831699999999,92.04384882932737
37.786633,-122.40597199999999,41.27816238413965
37.784023,-122.481199,78.24803961877669
37.790193,-122.423437,64.87668766876688
37.806288,-122.41624399999999,82.49297151937415
37.782957,-122.420433,61.19492425433019
37.767224,-122.39903899999999,59.48702524573446
37.744735999999996,-122.452666,54.81941527486082
37.787834000000004,-122.39952199999999,61.34915713793602
37.779957,-122.39416899999999,50.31404251536264
37.798147,-122.447236,74.85907109229441
37.795184000000006,-122.393819,81.68999293091701
37.786476,-122.404852,94.1283017190608
37.794168,-122.39645700000001,82.30120789856764
37.790376,-122.40554399999999,73.42314231423143
37.795202,-122.413169,46.90365085891305
37.774674,-122.43776399999999,52.26319500636932
37.721949,-122.43693600000002,58.75069729195142
37.778382,-122.39115100000001,67.37165938816104
37.778382,-122.39115100000001,71.23546922593493
37.778382,-122.39115100000001,73.55927511943113
37.789314000000005,-122.395192,99.99444388883333
37.791607,-122.43456299999998,75.38685720423894
37.780263,-122.403323,59.738718316276085
37.778694,-122.39613899999999,51.23410118789656
37.791585999999995,-122.408452,48.70562088888627
37.796517,-122.40516699999999,73.55557460507956
37.766293,-122.407671,51.994778965075994
37.792888,-122.403135,75.10993321554378
37.786974,-122.408174,77.08318768384775
37.721291,-122.437475,62.67008182299711
37.788094,-122.41176000000002,100.0
37.793386,-122.407325,60.58682376174126
37.790103,-122.409117,67.005033836717
37.790219,-122.408849,67.45286010082489
37.805758000000004,-122.41280400000001,52.327590275367406
37.785961,-122.429776,53.44366658888111
37.803056,-122.41418600000002,73.67109640256956
37.803208000000005,-122.402534,83.61310272441386
37.802479,-122.41123400000001,62.94386846092017
37.790102000000005,-122.40115800000001,62.68333500016668
37.802479,-122.41123400000001,27.536015039412433
37.755303000000005,-122.420649,59.71498816548322
37.799793,-122.43630700000001,77.5512963061012
37.793702,-122.404653,82.47372103465491
37.765343,-122.44991399999999,44.4667911235568
37.765848,-122.44966399999998,60.219026840955706
37.788587,-122.413795,77.40295511032585
37.751447999999996,-122.43212199999999,57.252671465977
37.758573,-122.419559,62.53475982518886
37.751323,-122.433249,76.7944332894828
37.715996999999994,-122.440048,60.425778380307165
37.751373,-122.43231899999999,67.19696414085853
37.779534000000005,-122.395099,86.20239801757954
37.791227,-122.398872,76.70211465591004
37.794184,-122.396524,64.89113355780023
37.77639,-122.422802,62.205765020946544
37.782843,-122.4659,63.88371315764055
37.76031,-122.417123,83.33416675000834
37.790844,-122.403168,64.22259262963334
37.751243,-122.434529,63.73779044571124
37.751513,-122.43017900000001,67.78105502857977
37.748164,-122.418241,80.11576713226879
37.744183,-122.42081499999999,86.59425625102193
37.767828,-122.453227,66.94111911191119
37.771738,-122.43358300000001,86.99934437888233
37.745974,-122.426856,79.0713230053164
37.785614,-122.396693,75.94843928837328
37.785037,-122.40043200000001,-6.646631329799646
37.784317,-122.40756299999998,66.94332607863961
37.765029999999996,-122.397815,70.52484260771756
37.742456,-122.40576599999999,84.21545858289532
37.757948,-122.38886200000002,77.52926403751486
37.792308,-122.393809,59.45390650176129
37.792577,-122.393992,84.61364654984017
37.784317,-122.40756299999998,38.88583010347818
37.778593,-122.393149,82.51968900593764
37.796134,-122.405566,60.55666801248026
37.796098,-122.406275,68.42920125345869
37.795659,-122.40172,60.7101463232743
37.791318,-122.40375700000001,53.24273538464958
37.775698,-122.45503400000001,55.993377115489324
37.739413,-122.46744,74.23688929739534
37.74033,-122.466412,32.99923224645697
37.754153,-122.47727900000001,79.98858404358954
37.783083000000005,-122.46073899999999,80.62964335649252
37.787936,-122.40671200000001,58.436388083252766
37.760508,-122.504572,48.23511980827712
37.725374,-122.46269299999999,58.89746239581223
37.786497999999995,-122.430283,63.14940237985151
37.728978999999995,-122.431008,99.76886577546644
37.752508,-122.414681,55.002177995577334
37.785182,-122.417409,79.96017009108319
37.786598,-122.41458300000001,67.03454866559453
37.780916,-122.41431200000001,100.0
37.792677000000005,-122.421176,61.60118511851185
37.790715999999996,-122.42077900000001,52.54292095876253
37.783059,-122.415723,37.2072503546651
37.752922999999996,-122.41850500000001,67.96517025439918
37.807167,-122.41893600000002,54.85879143469903
37.789784000000004,-122.420455,63.10961096109611
37.787553,-122.433574,76.71679019753827
37.728048,-122.39298000000001,64.21129520359443
37.787783000000005,-122.41973700000001,81.52872324269464
37.79286,-122.42121200000001,82.337566235256
37.785227,-122.431472,62.95189848202927
37.785123999999996,-122.439874,65.42036672803083
37.786497999999995,-122.430283,67.75606841729925
37.797855,-122.429064,73.43774377437744
37.729310999999996,-122.392785,78.73645748413225
37.711323,-122.393371,61.62386503200585
37.781597,-122.492544,75.001433476681
37.759073,-122.411418,71.95467941855914
37.711286,-122.446607,72.68246438170387
37.752807000000004,-122.409752,60.43527637787933
37.777113,-122.404379,64.99114355880033
37.716583,-122.44083400000001,83.00937995034072
37.783773,-122.486779,58.31141447478082
37.738923,-122.41529299999999,74.1306686224178
37.788942999999996,-122.410517,77.2626373748486
37.784964,-122.404752,85.8308053027525
37.784964,-122.404752,69.84738473847385
37.73067,-122.40495200000001,54.956069965970954
37.78713,-122.40299399999999,75.75853140869643
37.788613,-122.39389399999999,73.17716216066052
37.793238,-122.412746,60.65164037771298
37.801615999999996,-122.41213700000002,61.0468232008386
37.791278000000005,-122.403748,39.671422697825335
37.790125,-122.403924,16.707859674856373
37.800253999999995,-122.41044699999999,35.13807323884845
37.794371999999996,-122.405001,75.21361395398799
37.797728,-122.40069299999999,68.20779732294217
37.791139,-122.40371599999999,49.77634430109678
37.787927,-122.40386399999998,31.821842790339645
37.796683,-122.41013400000001,45.215498916146764
37.798244,-122.406324,84.28196152948628
37.800178,-122.40131699999999,67.22646338707945
37.803946999999994,-122.414927,73.99162694047183
37.791148,-122.40226200000001,45.457950556960455
37.792059,-122.40178,24.653165316531656
37.807244,-122.41643400000001,67.41694169416942
37.793693,-122.40119399999999,60.98892111433366
37.790844,-122.403168,44.51005100510051
37.805143,-122.40964699999999,53.65086508650866
37.791198,-122.403737,47.79142560720719
37.788243,-122.404547,47.80495322259499
37.735568,-122.5027,57.447215091879556
37.728497,-122.47563899999999,74.44493338222712
37.728497,-122.47563899999999,77.93597137491527
37.784773,-122.464878,71.31924101501059
37.783048,-122.46264099999999,76.38822400758595
37.775818,-122.495802,68.7565581955021
37.782022999999995,-122.484159,72.57901345690125
37.782392,-122.476297,100.0
37.782858000000004,-122.466812,78.14956098784481
37.781147999999995,-122.463672,70.47466968919115
37.782944,-122.46395,69.50734467386133
37.781613,-122.49285900000001,72.81965974375215
37.754114,-122.47833,56.1935860252692
37.782294,-122.47955300000001,79.74595237301509
37.742603,-122.484646,64.90919585785738
37.782694,-122.468969,70.68964674245203
37.747174,-122.459368,62.42457579091243
37.782971,-122.496324,64.00139767063126
37.775793,-122.44622700000001,100.0
37.783242,-122.45909099999999,77.62149548288161
37.763383000000005,-122.48075,40.95482881621496
37.763913,-122.46880900000001,55.67421021937585
37.781138,-122.463931,65.55002413821629
37.731515,-122.472953,73.39571734951272
37.787838,-122.400998,86.19956069681042
37.776604,-122.41431899999999,52.006133946728
37.782013,-122.484499,56.870266824662245
37.764083,-122.46471000000001,43.58937004811593
37.740784999999995,-122.465507,64.44660021557712
37.742477,-122.48750700000001,76.20428103416403
37.735588,-122.504741,81.19274705248303
37.763388,-122.48189199999999,62.69908277377446
37.764247999999995,-122.462321,71.67272282783834
37.758941,-122.48591,48.86185864963308
37.736709999999995,-122.47043700000002,18.582491582491585
37.740456,-122.466108,51.528328494225086
37.783043,-122.46168,75.61595604004845
37.784988,-122.46483400000001,70.58041081885966
37.775453999999996,-122.50214799999999,77.05332014682949
37.763467999999996,-122.480646,63.96141836405862
37.781128,-122.464072,77.58591908573572
37.782169,-122.48194199999999,74.77765276527653
37.783004,-122.46253899999999,77.88083252769721
37.775878000000006,-122.494382,61.07622386170242
37.782128,-122.48291100000002,64.67444522230001
37.788807,-122.46084499999999,75.22645597893123
37.764072999999996,-122.507779,47.72081652609705
37.716242,-122.44118300000001,78.08882554922158
37.715469,-122.441846,69.53687163588154
37.733948,-122.489717,70.54021096554101
37.758941,-122.48591,45.033203320332035
37.728497,-122.47563899999999,100.0
37.798178,-122.40448400000001,38.483492793723805
37.795893,-122.403277,75.992814666082
37.786766,-122.461545,66.97901734617906
37.785537,-122.43988700000001,73.34160576551481
37.785657,-122.43314699999999,73.58680629967759
37.788146999999995,-122.433637,71.86547447015232
37.791178,-122.423703,57.768597061726375
37.785567,-122.430074,65.06093942727607
37.788003,-122.41797700000001,62.996899689969
37.787017,-122.42623400000001,71.45720497975724
37.786988,-122.426464,61.66049938327166
37.785227,-122.431472,62.043771043771045
37.790437,-122.434097,68.1726493637018
37.785457,-122.43031699999999,58.13600349933982
37.782344,-122.445907,88.45995710682179
37.788228000000004,-122.42418400000001,73.66885471615944
37.806546000000004,-122.41927700000001,60.54081439890021
37.802246999999994,-122.42509299999999,80.6344856707893
37.798557,-122.435767,66.89534138599045
37.794753,-122.41818400000001,91.80785300752298
37.794753,-122.41818400000001,81.58098032025424
37.798553000000005,-122.41896399999999,52.12021202120212
37.799368,-122.41904699999999,66.07210474133832
37.794558,-122.418334,72.8018474362056
37.797713,-122.420353,57.381644513657704
37.801268,-122.425154,70.18750023150463
37.800788,-122.428894,66.69363097925955
37.800247999999996,-122.433053,46.7845256747897
