latitude,longitude,pointValue
37.774619,-122.224314,81.2
38.563855,-121.353577,99.9
38.567585,-121.345942,99.9
38.559683,-121.361846,99.9
38.553337,-121.374458,99.9
37.74861,-122.4596,96.9
37.743245,-122.471368,96.9
37.743155,-122.47354,96.9
37.721976,-122.447401,98.5
37.718379,-122.448624,98.5
37.716205,-122.450366,98.5
37.742223,-122.494391,96.9
37.742062,-122.49817,96.9
37.741969,-122.500355,96.9
37.779867,-122.389549,91.3
37.776881,-122.394853,91.3
37.776435,-122.39431,91.3
37.768999,-122.397753,91.3
37.927731,-122.056834,85.7
37.972011,-122.029848,94.8
37.925646,-122.317206,65.7
38.002571,-122.025093,94.8
37.130752,-121.651718,94.8
37.085078,-121.609905,96.9
37.955763,-121.27743,99.4
37.898914,-121.270258,99.4
37.443143,-122.164354,91.8
37.43836,-122.156275,91.8
37.684576,-122.467356,96.9
37.696282,-121.435177,98.5
38.018929,-121.941891,96.9
38.585516,-121.488229,99.8
38.577943,-121.498843,99.8
38.577552,-121.49756,99.8
38.575477,-121.499056,99.8
38.575204,-121.497967,99.8
38.574114,-121.494017,99.8
38.579972,-121.497258,99.8
38.579714,-121.49626,99.8
38.579025,-121.493692,99.8
38.578651,-121.492298,99.8
38.581702,-121.489866,99.8
38.571026,-121.493617,99.8
38.569876,-121.489367,99.8
38.566514,-121.479117,99.8
38.56433,-121.470858,99.9
38.56075,-121.457278,99.9
38.558388,-121.448446,99.9
38.555076,-121.435857,99.9
38.552468,-121.426606,99.9
38.547579,-121.408006,99.9
38.546985,-121.395187,99.9
38.621656,-121.424368,99.9
38.607286,-121.439888,99.8
38.606227,-121.455827,99.8
38.606093,-121.446795,99.8
38.603082,-121.465206,99.8
38.645512,-121.382995,99.9
38.643308,-121.393776,99.9
38.6374,-121.404636,99.9
38.584964,-121.310436,99.9
37.351157,-121.90178,84.9
37.345176,-121.89727,88.5
37.33666,-121.889493,91.8
37.336086,-121.89055,91.8
37.333416,-121.887069,91.8
37.332927,-121.888173,91.8
37.33149,-121.887092,91.8
37.319866,-121.890164,91.8
37.690725,-122.077447,50.3
37.697827,-122.127846,62.3
37.688957,-122.114963,59.4
37.68445,-121.769648,81.2
37.696898,-121.718546,88.5
37.003779,-121.566268,91.8
37.78913,-122.4086,96.9
37.779601,-122.413838,96.9
37.778643,-122.414726,96.9
37.777403,-122.416281,96.9
37.775373,-122.419095,95.2
37.784615,-122.407734,96.9
37.780421,-122.412484,95.2
37.790367,-122.422287,96.9
37.785691,-122.405827,96.9
37.784727,-122.406718,96.9
37.783941,-122.407979,96.9
37.782146,-122.410305,95.2
37.779316,-122.413588,96.9
37.878356,-122.183778,78.9
37.844179,-122.252718,84.9
37.833217,-122.266193,84.9
37.828404,-122.267174,84.9
37.874021,-122.283869,82.2
37.869863,-122.268038,82.2
37.851903,-122.270206,85.7
37.338603,-121.89245,91.8
37.328038,-121.893872,91.8
37.310039,-121.883357,91.8
37.283984,-121.841889,90.3
37.403501,-121.9886,82.6
37.266343,-121.859189,94.7
37.250819,-121.837006,93.9
37.587832,-122.363244,94.7
37.342648,-121.91529,88.5
37.330268,-121.903118,91.8
37.464622,-122.197821,88.5
37.808628,-122.412371,95.2
37.808337,-122.409639,95.2
37.80824,-122.415616,95.2
37.808114,-122.408873,95.2
37.8079,-122.410595,95.2
37.807508,-122.413743,95.2
37.807072,-122.417253,95.2
37.806753,-122.405767,95.2
37.805434,-122.41519,95.2
37.805192,-122.403279,95.2
37.799162,-122.419043,96.9
37.791006,-122.417287,96.9
37.792043,-122.409178,96.9
37.769631,-122.426249,96.9
37.76946,-122.429154,96.9
37.793206,-122.396306,95.2
37.79279,-122.396565,95.2
37.791017,-122.399068,95.2
37.789124,-122.401228,96.9
37.788939,-122.401716,96.9
37.767513,-122.428751,95.2
37.764412,-122.428664,95.2
37.764176,-122.433036,96.9
37.756422,-122.426945,96.9
37.754766,-122.427742,96.9
37.751542,-122.427429,96.9
37.746896,-122.426978,96.9
37.743709,-122.426669,96.9
37.742247,-122.424115,96.9
37.757612,-122.392323,91.3
37.732531,-122.433464,96.9
37.728892,-122.440127,96.9
37.725799,-122.442397,96.9
37.722962,-122.444766,98.5
37.765458,-122.452763,96.9
37.765241,-122.454427,96.9
37.764908,-122.456779,96.9
37.764333,-122.459731,96.9
37.764272,-122.461047,96.9
37.761977,-122.470506,96.9
37.761882,-122.472651,96.9
37.761692,-122.476952,96.9
37.741507,-122.468543,96.9
37.741348,-122.471219,96.9
37.741155,-122.465429,96.9
37.737956,-122.469047,96.9
37.734994,-122.471545,96.9
37.714346,-122.463538,96.9
37.7143,-122.467076,96.9
37.714264,-122.469762,96.9
37.713153,-122.462544,96.9
37.761282,-122.486698,96.9
37.761151,-122.48984,96.9
37.761013,-122.493112,96.9
37.726933,-122.474916,96.9
37.720955,-122.475206,96.9
37.803088,-122.271642,88.5
37.80167,-122.272502,88.5
37.799995,-122.271666,88.5
37.799035,-122.274102,88.5
37.80467,-122.294569,88.5
37.807625,-122.268856,88.5
37.797597,-122.265485,84.9
37.754276,-122.197776,66.1
37.634794,-122.057538,55.6
37.413875,-121.91678,84.9
37.402165,-121.939636,86.5
37.394868,-121.934315,86.5
37.38802,-121.929272,82.6
37.382744,-121.925344,84.9
37.375417,-121.919842,84.9
37.427982,-122.139849,91.8
37.244487,-121.870702,91.3
37.253496,-121.867008,91.3
37.670382,-122.087989,53.9
37.591198,-122.017845,64.9
37.55854,-122.007617,69.4
37.557329,-121.976383,69.4
37.310511,-121.88289,91.8
37.404791,-122.050285,90.3
37.403367,-121.99956,82.6
37.402923,-122.010374,86.5
37.408452,-121.961515,80.1
37.406831,-121.966949,82.6
37.403374,-121.97533,82.6
37.403331,-121.980258,82.6
37.394892,-122.07704,91.8
37.580097,-122.344795,92.1
37.568117,-122.323779,86.6
37.552194,-122.30909,94.7
37.507601,-122.259812,91.8
37.807133,-122.421267,95.2
37.794552,-122.418102,96.9
37.775193,-122.419053,95.2
37.7912,-122.389527,95.2
37.784732,-122.38807,91.3
37.770683,-122.424681,96.9
37.752775,-122.418304,96.9
37.7227,-122.397279,94.8
37.764138,-122.464169,96.9
37.764049,-122.466322,96.9
37.762166,-122.466224,96.9
37.762027,-122.469379,96.9
37.731927,-122.473882,96.9
37.731017,-122.471742,96.9
37.730927,-122.474473,96.9
37.72997,-122.469347,96.9
37.728228,-122.467636,96.9
37.727126,-122.466595,96.9
37.726055,-122.464222,96.9
37.717169,-122.472545,96.9
37.761554,-122.480249,96.9
37.761417,-122.483501,96.9
37.7609,-122.495789,96.9
37.760725,-122.4996,96.9
37.339813,-121.893325,88.5
37.339136,-121.89134,91.8
37.330321,-121.889568,91.8
37.412256,-121.927963,75.0
37.410958,-121.941209,86.5
37.409687,-121.953075,80.1
37.409242,-121.944841,80.1
37.407978,-121.943891,86.5
37.355624,-121.941396,88.5
37.353337,-121.936396,88.5
37.39494,-122.052375,91.8
37.247377,-121.829985,93.9
37.706116,-122.469068,96.9
37.520726,-122.275593,94.7
37.485745,-122.231321,90.3
37.454724,-122.182189,91.8
37.795143,-122.393906,95.2
37.793922,-122.393396,95.2
37.793742,-122.395931,95.2
37.803211,-122.401075,95.2
37.80095,-122.399003,95.2
37.799285,-122.397477,95.2
37.796621,-122.395296,95.2
37.794715,-122.409708,96.9
37.794507,-122.411356,95.2
37.769325,-122.426374,96.9
37.769186,-122.433723,96.9
37.767572,-122.428944,95.2
37.765849,-122.430872,96.9
37.762489,-122.434951,96.9
37.765796,-122.449981,96.9
37.772884,-122.421875,95.2
37.764685,-122.419427,95.2
37.721552,-122.445927,98.5
37.720611,-122.4467,98.5
37.724976,-122.461232,96.9
37.724323,-122.458139,96.9
37.723444,-122.454047,96.9
37.742631,-122.485337,96.9
37.742535,-122.487459,96.9
37.742438,-122.489606,96.9
37.742296,-122.492776,96.9
37.760579,-122.502759,98.5
37.76043,-122.505993,98.5
37.760331,-122.508168,98.5
37.760298,-122.509248,98.0
37.74188,-122.502439,96.9
37.741779,-122.504603,98.5
37.739913,-122.504477,96.9
37.738048,-122.50435,96.9
37.736191,-122.504224,96.9
37.378796,-122.031234,88.5
37.370513,-121.996633,88.5
37.256965,-121.860509,94.7
37.252241,-121.797388,91.8
37.242841,-121.803909,91.8
37.23496,-121.789924,94.7
37.599193,-122.386039,94.8
37.537382,-122.296928,94.7
37.793017,-122.3968,95.2
37.789331,-122.401472,96.9
37.787637,-122.403377,96.9
37.784966,-122.406999,96.9
37.762553,-122.435125,96.9
37.749358,-122.427217,96.9
37.742087,-122.426512,96.9
37.739855,-122.424077,96.9
37.701668,-121.900339,62.0
37.65846,-121.882185,59.4
37.411635,-122.018005,86.5
37.410327,-122.026736,86.5
37.408779,-122.011102,86.5
37.402108,-122.036643,86.5
37.391053,-122.060005,91.8
37.390536,-122.065645,91.8
37.408119,-122.108381,91.8
37.655115,-122.405595,96.9
37.795406,-122.411541,96.9
37.761324,-122.428209,95.2
37.757993,-122.427855,96.9
37.757246,-122.426963,96.9
37.743067,-122.475636,96.9
37.742923,-122.478835,96.9
37.742825,-122.481017,96.9
37.742727,-122.483203,96.9
37.293955,-121.87273,91.8
37.27467,-121.863179,91.8
37.624789,-122.408326,94.8
37.544826,-122.303435,94.7
37.732937,-122.434101,96.9
37.722985,-122.451734,96.9
37.714068,-122.452201,98.5
37.713178,-122.456015,98.5
37.713166,-122.45903,98.5
37.710598,-122.401527,94.8
37.722614,-122.161298,56.6
37.369364,-121.915325,84.9
37.361765,-121.909655,84.9
37.904634,-122.068005,82.4
37.89342,-122.123785,81.2
37.903054,-122.299258,65.7
37.937165,-122.353387,73.4
