latitude,longitude,pointValue
37.30192,-120.56,99.9
37.29036,-121.76383,98.8
38.13138,-121.25819,99.9
38.16162,-121.61261,99.4
38.59603,-121.42754,99.9
36.48159,-121.73152,99.9
37.80795,-122.27526,86.4
37.47061,-121.13161,99.7
37.44933,-120.92331,99.9
38.2201,-122.267,99.7
37.70006,-121.02298,99.8
37.31536,-121.77447,89.7
38.13767,-121.30609,99.8
37.32523,-121.89551,91.3
38.41886,-122.75407,99.9
38.18812,-122.60057,99.9
37.23273,-121.7718,93.9
38.52224,-121.96983,99.9
38.42795,-122.96053,99.9
38.37896,-122.83597,99.9
38.46622,-122.99981,99.9
38.61996,-122.67536,99.9
36.97927,-122.0122,99.8
36.90766,-121.75719,99.8
36.93344,-121.78551,99.9
37.05102,-122.07369,99.9
37.06654,-122.00581,99.7
37.0485,-122.01977,99.7
37.68766,-122.4,77.7
37.59095,-122.36729,73.6
37.56014,-122.34565,99.1
37.54876,-122.32429,98.1
37.45716,-122.26837,98.6
37.48455,-122.20058,77.7
38.23344,-122.6366,99.9
38.28062,-122.7051,99.9
38.24125,-122.67049,99.9
38.653,-122.87295,99.9
36.97326,-122.02873,99.8
37.12584,-122.12223,99.8
37.06608,-122.05707,99.8
37.46829,-122.14109,87.4
37.4532,-122.18562,90.6
37.50239,-122.47117,96.6
37.77494,-122.42134,96.4
37.8095,-121.99288,79.4
37.77135,-121.99472,76.2
37.82508,-122.27612,86.9
37.83979,-122.19786,87.4
37.80291,-122.23037,88.4
37.77757,-122.22825,84.5
37.76957,-122.17356,76.2
37.78453,-122.30297,72.3
38.24678,-122.0449,99.6
38.58751,-121.27097,99.9
37.52859,-120.79353,99.9
37.6611,-121.7845,89.2
38.17169,-122.2563,99.6
37.91618,-122.3115,83.7
37.99665,-121.7131,96.4
38.01095,-121.8109,99.3
38.00964,-121.88625,98.8
38.02708,-121.94812,98.8
38.01064,-122.11818,99.3
37.6218,-121.02719,99.8
37.78619,-121.23383,99.6
38.29665,-122.29084,99.8
38.05612,-122.21771,93.6
38.01287,-122.13429,83.1
38.01441,-121.91979,99.3
36.76809,-121.757,99.9
35.86352,-120.80235,100.0
