latitude,longitude,pointValue
36.54371,-121.89567,99.9
36.60588,-121.82949,99.9
36.61812,-121.91603,99.9
37.06246,-122.07999,99.9
37.06246,-122.07999,99.9
37.06246,-122.07999,99.9
37.35036,-122.0557,95.5
37.3389,-122.05938,97.4
37.3628,-122.00956,93.9
37.3935,-122.08453,89.7
37.25239,-121.96107,82.6
36.99026,-121.99458,99.9
37.35058,-121.87116,87.9
37.35033,-121.86395,78.1
37.30327,-121.89684,88.3
37.25745,-121.92017,98.2
37.32805,-121.84667,90.2
37.32158,-121.84079,90.2
37.31438,-121.81829,90.2
37.33318,-121.96155,90.2
37.4149,-121.87102,85.8
37.22038,-121.84638,96.4
37.237,-121.83973,83.1
36.98383,-121.99539,99.8
37.32213,-121.89629,91.0
37.33448,-121.98652,90.6
37.27061,-121.85504,81.9
37.2661,-122.01387,98.4
37.41687,-121.86277,85.8
36.59758,-121.82958,99.9
36.60766,-121.8537,99.9
36.60798,-121.93041,99.9
37.38501,-122.10108,97.8
36.99441,-121.8851,99.8
37.32848,-121.92288,89.7
36.99269,-121.95469,99.9
37.25877,-121.87802,93.3
37.40314,-121.85582,85.8
36.96568,-122.03901,99.8
37.38501,-122.10928,97.4
36.54368,-121.9269,99.9
37.41806,-122.11376,77.7
37.22038,-121.84638,96.4
37.16213,-122.01276,99.6
36.96699,-121.98544,99.8
37.32701,-121.9372,90.2
36.9779,-122.04785,99.8
36.98051,-122.01437,99.8
37.06497,-122.08116,99.9
37.04448,-122.02381,99.8
36.97751,-121.94764,99.8
36.96079,-121.8779,99.8
37.35092,-121.87141,87.4
37.32416,-121.93945,90.2
37.30349,-121.88683,91.0
37.35185,-121.84876,90.6
37.38053,-121.83299,91.6
37.39863,-121.88004,86.4
37.34659,-121.98199,90.2
37.3472,-121.94311,89.7
37.293,-122.00234,73.6
37.30475,-121.95938,90.6
37.25599,-122.03364,99.3
37.31557,-122.05402,97.4
37.30044,-122.01926,92.9
37.36743,-122.04319,89.1
37.20845,-121.85084,99.5
37.24775,-121.83689,82.9
37.23408,-121.81441,82.9
36.97793,-122.02968,99.7
36.97991,-122.00528,99.8
37.12303,-122.12319,99.8
36.96514,-122.03523,99.8
37.06497,-122.08116,99.9
37.26838,-121.81177,91.3
37.2584,-121.85288,93.3
37.33087,-121.92581,89.7
37.38693,-122.02547,86.9
36.53092,-121.83446,99.9
37.24134,-121.82126,82.9
36.556,-121.91096,99.9
37.29526,-121.81194,88.3
37.37845,-121.83817,92.5
37.24725,-121.88444,98.4
37.02743,-121.94975,99.8
37.00249,-121.81743,99.7
37.06312,-122.07993,99.9
37.3666,-121.85856,87.4
37.36697,-121.98585,87.4
37.34822,-121.9868,89.7
37.08792,-122.07754,99.7
37.0035,-121.97547,99.9
37.21859,-121.85239,96.4
37.00714,-121.93755,99.9
37.26125,-121.88297,97.8
37.33749,-122.06089,82.3
37.3435,-122.08283,98.1
36.61674,-121.83812,99.9
37.36909,-122.08718,90.2
37.2352,-121.83059,83.1
37.29742,-121.9678,90.6
37.06497,-122.08116,99.9
37.34413,-121.83006,88.3
37.3469,-121.84532,78.5
37.31554,-122.05642,97.4
36.56318,-121.92261,99.9
37.32345,-121.9267,89.7
37.40011,-121.85567,85.8
37.32084,-122.03877,97.4
37.3828,-122.09945,97.8
36.98468,-121.97295,99.8
36.33191,-121.88595,100.0
37.27022,-121.98538,97.8
36.52996,-121.82908,99.9
37.2919,-121.92536,92.9
37.25886,-121.93132,97.8
37.35041,-121.84501,90.6
37.0721,-122.00456,99.8
37.3401,-122.06076,78.5
37.26639,-121.8119,91.3
36.60884,-121.82702,99.9
37.05545,-121.94058,99.7
37.32586,-121.84692,90.2
37.39616,-121.99143,77.7
36.97193,-122.03338,99.8
37.29857,-121.992,90.2
37.2343,-121.96617,99.1
37.22785,-121.89683,99.5
37.311,-121.90192,88.7
37.25613,-121.88688,98.2
37.34524,-121.9416,89.7
37.35058,-121.87116,87.9
36.60546,-121.92888,99.9
36.97557,-122.0086,99.8
36.97409,-122.0203,99.8
37.3143,-121.81132,78.1
37.35125,-121.84353,90.6
37.36698,-121.99101,86.9
37.28593,-121.95863,92.9
37.25533,-121.91929,98.2
37.3143,-121.81178,78.1
37.34493,-122.0267,95.5
37.38543,-122.06109,89.1
37.37088,-122.09484,96.8
37.4157,-122.15743,98.1
37.41067,-121.87144,85.8
36.99068,-121.95734,99.8
37.35452,-121.81017,88.3
37.30684,-121.98556,90.2
37.27078,-121.86841,93.3
37.23958,-121.83965,83.1
36.58282,-121.94909,99.9
37.24257,-121.82686,82.9
37.31067,-121.9598,90.6
37.11826,-122.12068,99.8
37.12256,-122.12666,99.8
37.34275,-121.94057,89.7
37.29333,-122.10215,99.5
37.41235,-122.1057,90.2
37.26011,-121.93693,97.8
37.36705,-122.05636,89.1
37.30303,-121.93039,90.6
37.39798,-121.85091,85.8
37.28191,-121.94854,93.3
37.2319,-121.95814,99.1
37.23527,-121.90358,99.3
37.34359,-122.00244,89.7
37.39176,-122.00805,77.7
37.37454,-122.21515,88.2
37.33637,-121.83042,78.1
37.36418,-122.01736,93.9
37.34994,-121.82237,88.3
37.2377,-121.91387,99.1
37.26174,-121.82643,90.6
36.9867,-121.91975,99.8
37.38129,-121.87283,85.9
37.38854,-121.95185,77.2
37.31081,-121.99092,89.7
37.26007,-121.94319,97.4
37.2645,-121.93047,97.8
37.30155,-122.00628,96.4
37.34125,-121.98766,90.2
37.2929,-122.00955,97.4
36.97733,-121.89358,99.8
37.33935,-121.97367,90.2
37.30738,-122.02737,97.4
36.543,-121.92084,99.9
36.59611,-121.89134,99.9
36.58162,-121.87948,99.9
37.39641,-122.05638,89.7
37.40989,-121.94157,72.3
36.59937,-121.89713,99.9
37.37362,-121.99999,86.9
37.40813,-122.02395,78.1
37.36134,-122.12895,98.6
37.39156,-121.98096,77.7
37.41152,-121.8957,85.2
37.36933,-121.96983,77.7
36.98775,-121.92482,99.8
37.31496,-121.92759,90.2
37.34909,-121.93748,89.7
37.35916,-121.81527,88.3
36.98621,-122.00068,99.8
36.96482,-121.98506,99.8
37.06756,-122.0003,99.8
37.39141,-121.83813,85.8
37.33355,-121.97857,90.2
37.30331,-121.98661,90.2
37.28349,-121.95491,92.9
37.23971,-121.89622,98.7
37.06241,-122.07999,99.9
37.28691,-121.95627,90.6
36.98313,-122.00835,99.8
37.35285,-121.9015,87.4
36.97565,-121.98135,99.8
37.34221,-121.92086,89.7
37.23142,-121.83918,83.1
37.32878,-121.90943,90.6
37.23485,-121.95585,99.1
36.97569,-122.02809,99.7
37.35134,-121.84369,90.6
37.2352,-121.83059,83.1
37.26375,-121.99669,98.2
37.36502,-122.08546,90.2
36.60494,-121.91204,99.9
36.59099,-121.88568,99.9
36.5969,-121.87343,99.9
36.9899,-122.0592,99.9
36.96432,-121.99809,99.8
37.33473,-121.88084,91.0
37.07462,-121.9937,99.7
37.303,-121.95032,88.3
37.31915,-122.04522,97.4
37.26453,-122.0103,98.2
37.3742,-122.04044,89.1
37.38443,-122.08716,90.2
37.37527,-122.07441,89.1
37.39687,-122.11625,96.0
37.36992,-122.02366,86.9
37.36774,-122.02594,86.9
37.3701,-122.10725,97.8
37.01187,-122.19504,99.9
36.97539,-121.86962,99.8
37.30153,-121.94741,90.6
37.38737,-122.01301,86.9
37.3815,-122.04769,89.1
37.37519,-122.05596,89.1
37.36142,-122.09342,96.8
37.36238,-122.08094,90.2
37.41861,-122.10814,77.7
37.12685,-121.94201,99.5
37.28484,-121.94672,93.3
37.32843,-122.0267,96.4
37.35225,-122.03687,95.5
37.35268,-122.03248,95.5
37.38185,-122.21796,82.9
36.62032,-121.91085,99.9
36.57789,-121.855,99.9
37.36321,-122.11772,97.9
37.24857,-122.36128,94.3
37.31258,-121.93558,90.6
37.28874,-121.89451,90.2
37.24765,-121.89686,98.4
37.32477,-121.8521,90.6
37.37196,-121.81468,87.4
37.35938,-121.97211,87.9
37.35954,-121.99524,89.1
37.24341,-121.93439,98.8
37.33855,-121.86678,91.0
37.27908,-121.92332,92.9
37.25146,-121.81987,78.8
