latitude,longitude,pointValue
37.93167,-122.34667,72.7
37.87889,-122.18389,72.9
37.91667,-122.30833,63.5
37.92167,-122.31167,65.8
37.925,-122.315,68.1
37.93167,-122.335,72.7
37.93167,-122.335,72.7
37.92667,-122.05833,86.8
37.93333,-122.04667,76.6
37.7,-122.13333,63.5
37.68,-122.1,74.9
37.80806,-122.30583,81.4
37.94167,-122.02833,93.2
37.96833,-122.03,99.2
37.66667,-122.08167,54.5
37.77,-122.22,79.2
37.66667,-122.08167,54.5
37.83833,-122.265,87.2
37.80301,-122.29126,79.5
37.625,-122.05,55.1
37.62667,-122.05,46.7
37.635,-122.05667,55.1
37.635,-122.05667,55.1
37.77,-122.21667,79.1
37.77667,-122.22667,81.1
37.82833,-122.26667,88.2
37.82833,-122.26667,88.2
37.82833,-122.26667,88.2
37.82833,-122.26667,88.2
37.76167,-122.20333,64.9
37.65833,-122.075,48.7
37.65833,-122.075,48.7
37.735,-122.17333,32.8
37.65,-122.07,50.7
37.65,-122.07,50.7
37.69167,-122.11833,68.1
37.69167,-122.11833,68.1
37.75,-122.195,58.9
37.88833,-122.29167,74.9
37.88167,-122.28833,81.1
37.84833,-122.27,90.5
37.84,-122.26833,86.0
37.835,-122.265,87.2
37.845,-122.25,87.2
37.84333,-122.25333,87.2
37.84333,-122.25667,87.2
37.84333,-122.25667,87.2
37.84167,-122.26,87.2
37.84,-122.26333,87.2
37.83333,-122.265,87.2
37.83167,-122.265,88.2
37.83,-122.26667,88.2
37.81833,-122.26833,86.0
37.81667,-122.27,86.2
37.81333,-122.27,91.6
37.8,-122.27833,81.4
37.80167,-122.28167,81.4
37.80167,-122.28333,79.5
37.80333,-122.28667,79.5
37.80667,-122.29667,79.5
37.80833,-122.31167,69.4
37.77833,-122.23,79.2
37.775,-122.22333,79.2
37.76667,-122.21167,77.1
37.75667,-122.2,60.8
37.755,-122.19833,53.2
37.75,-122.19167,54.5
37.74667,-122.18833,50.2
37.74,-122.17833,33.4
37.26333,-121.85667,94.4
37.255,-121.85833,94.8
37.29167,-121.87167,91.5
37.29167,-121.87167,91.5
37.9,-122.07,78.0
37.9,-122.07,78.0
37.93,-122.32,68.1
37.93833,-122.35333,74.9
37.93833,-122.35333,74.9
37.91167,-122.065,83.0
37.90167,-122.29667,63.5
37.90333,-122.29833,63.5
37.90833,-122.30333,66.9
37.91167,-122.305,63.5
37.93667,-122.35167,74.9
37.93667,-122.35167,74.9
37.93667,-122.35167,74.9
37.90167,-122.06833,80.5
37.91167,-122.065,83.0
37.70833,-122.14167,54.5
37.56333,-121.98333,82.9
37.71167,-122.14667,46.2
37.59333,-122.01833,76.6
37.66833,-122.08333,56.7
37.66833,-122.08333,56.7
37.55889,-121.98,84.5
37.55889,-121.98,84.5
37.67167,-122.08833,61.2
37.67,-122.08667,61.2
37.68667,-122.11167,70.4
37.89167,-122.29167,76.7
37.72,-122.15833,35.8
37.71833,-122.15667,37.3
37.71667,-122.155,37.3
37.715,-122.15333,39.0
37.28,-121.865,79.5
37.29,-121.87667,91.5
37.305,-121.87833,91.5
37.275,-121.86167,79.5
37.295,-121.87333,91.5
37.295,-121.87333,91.5
37.31,-121.88167,91.5
37.31,-121.88167,91.5
