latitude,longitude,pointValue
37.93167,-122.34667,69.3
37.87889,-122.18389,68.6
37.91667,-122.30833,59.4
37.92167,-122.31167,61.9
37.925,-122.315,64.4
37.93167,-122.335,69.3
37.93167,-122.335,69.3
37.92667,-122.05833,84.3
37.93333,-122.04667,75.4
37.7,-122.13333,59.4
37.68,-122.1,71.8
37.80806,-122.30583,79.0
37.94167,-122.02833,91.7
37.96833,-122.03,98.8
37.66667,-122.08167,50.1
37.77,-122.22,76.6
37.66667,-122.08167,50.1
37.83833,-122.265,86.2
37.80301,-122.29126,76.8
37.625,-122.05,50.5
37.62667,-122.05,42.8
37.635,-122.05667,50.5
37.635,-122.05667,50.5
37.77,-122.21667,76.6
37.77667,-122.22667,78.8
37.82833,-122.26667,87.4
37.82833,-122.26667,87.4
37.82833,-122.26667,87.4
37.82833,-122.26667,87.4
37.76167,-122.20333,61.9
37.65833,-122.075,44.1
37.65833,-122.075,44.1
37.735,-122.17333,29.0
37.65,-122.07,46.2
37.65,-122.07,46.2
37.69167,-122.11833,64.4
37.69167,-122.11833,64.4
37.75,-122.195,54.7
37.88833,-122.29167,71.8
37.88167,-122.28833,78.8
37.84833,-122.27,88.7
37.84,-122.26833,84.6
37.835,-122.265,86.2
37.845,-122.25,86.2
37.84333,-122.25333,86.2
37.84333,-122.25667,86.2
37.84333,-122.25667,86.2
37.84167,-122.26,86.2
37.84,-122.26333,86.2
37.83333,-122.265,86.2
37.83167,-122.265,87.4
37.83,-122.26667,87.4
37.81833,-122.26833,84.6
37.81667,-122.27,84.8
37.81333,-122.27,89.8
37.8,-122.27833,79.0
37.80167,-122.28167,79.0
37.80167,-122.28333,76.8
37.80333,-122.28667,76.8
37.80667,-122.29667,76.8
37.80833,-122.31167,67.7
37.77833,-122.23,76.6
37.775,-122.22333,76.6
37.76667,-122.21167,74.2
37.75667,-122.2,57.4
37.755,-122.19833,49.8
37.75,-122.19167,50.1
37.74667,-122.18833,45.9
37.74,-122.17833,29.8
37.26333,-121.85667,94.0
37.255,-121.85833,94.5
37.29167,-121.87167,90.8
37.29167,-121.87167,90.8
37.9,-122.07,74.1
37.9,-122.07,74.1
37.93,-122.32,64.4
37.93833,-122.35333,71.8
37.93833,-122.35333,71.8
37.91167,-122.065,79.6
37.90167,-122.29667,59.4
37.90333,-122.29833,59.4
37.90833,-122.30333,62.6
37.91167,-122.305,59.4
37.93667,-122.35167,71.8
37.93667,-122.35167,71.8
37.93667,-122.35167,71.8
37.90167,-122.06833,76.8
37.91167,-122.065,79.6
37.70833,-122.14167,50.1
37.56333,-121.98333,80.9
37.71167,-122.14667,41.9
37.59333,-122.01833,73.1
37.66833,-122.08333,52.4
37.66833,-122.08333,52.4
37.55889,-121.98,82.8
37.55889,-121.98,82.8
37.67167,-122.08833,57.0
37.67,-122.08667,57.0
37.68667,-122.11167,66.9
37.89167,-122.29167,73.1
37.72,-122.15833,31.8
37.71833,-122.15667,33.3
37.71667,-122.155,33.3
37.715,-122.15333,34.9
37.28,-121.865,79.0
37.29,-121.87667,90.8
37.305,-121.87833,90.8
37.275,-121.86167,79.0
37.295,-121.87333,90.8
37.295,-121.87333,90.8
37.31,-121.88167,90.8
37.31,-121.88167,90.8
