latitude,longitude,pointValue
37.769719,-122.383695,88.6
37.775825,-122.384987,88.6
37.774073,-122.382514,88.6
37.782893,-122.385198,92.0
37.907132,-122.372025,71.0
37.906081,-122.367108,71.0
37.906361,-122.364888,81.3
37.913301,-122.365438,67.8
37.908861,-122.364608,71.0
37.925801,-122.376278,67.8
37.925222,-122.37361,67.8
37.925251,-122.374608,67.8
37.921799,-122.368821,67.8
37.914691,-122.365718,67.8
37.916361,-122.365998,67.8
37.917471,-122.366278,67.8
37.919693,-122.364888,67.8
37.924421,-122.372658,67.8
37.922471,-122.369888,67.8
37.922866,-122.367804,67.8
37.921105,-122.366927,77.5
37.924165,-122.367207,67.8
37.918613,-122.362258,67.8
38.043435,-122.135495,93.1
38.04608,-122.129888,94.9
37.949995,-121.341657,98.9
38.557215,-121.573597,99.7
38.565555,-121.551097,99.7
38.566105,-121.551927,99.7
38.015958,-121.770373,94.9
38.018458,-121.763423,94.9
38.025287,-122.13823,88.6
38.026795,-122.130346,88.6
38.057215,-122.220267,88.6
38.581105,-121.505547,99.7
38.604715,-121.522767,99.7
37.958554,-122.425539,85.0
37.963055,-122.429427,85.0
37.923528,-122.411372,88.6
37.923031,-122.409048,88.6
37.909691,-122.387658,76.4
37.907828,-122.37337,71.0
37.781081,-122.249328,67.8
37.80945,-122.419034,94.9
37.808605,-122.418317,93.1
37.809995,-122.418317,94.9
37.810531,-122.418498,94.9
37.808605,-122.415547,94.9
37.809275,-122.413877,93.1
37.810413,-122.417403,93.1
37.809435,-122.411657,93.1
37.808885,-122.409707,93.1
37.809652,-122.406172,94.9
37.808489,-122.404259,94.9
37.807806,-122.402642,94.9
37.806979,-122.401332,94.9
37.806747,-122.401212,94.9
37.762775,-122.383877,92.0
37.764165,-122.383317,92.0
37.763995,-122.384052,92.0
37.764152,-122.382546,92.0
37.764208,-122.382,92.0
37.762199,-122.380167,88.6
37.733055,-122.374427,94.9
37.74069,-122.371819,88.6
37.742538,-122.373187,88.6
37.810537,-122.331624,83.3
37.810275,-122.325267,83.3
37.811935,-122.320817,88.6
37.814715,-122.317767,88.6
37.817215,-122.315547,88.6
37.821361,-122.318218,83.3
37.818883,-122.310817,76.4
37.821665,-122.309987,85.0
37.795801,-122.280718,76.4
37.796921,-122.280998,76.4
37.796641,-122.280438,76.4
37.794971,-122.278218,85.0
37.771641,-122.234048,76.4
38.598885,-121.540267,99.7
38.567215,-121.520267,99.7
38.568885,-121.518877,99.7
38.569995,-121.517767,99.7
38.573325,-121.513877,99.7
38.564715,-121.549427,99.7
38.562775,-121.546657,99.7
38.562215,-121.545547,99.7
38.563885,-121.548317,99.7
38.561665,-121.543877,99.7
38.561665,-121.541927,99.7
37.951935,-121.303317,98.9
37.951665,-121.302767,98.9
37.951385,-121.299987,98.9
37.947775,-121.334157,98.9
37.949165,-121.330817,98.9
37.949435,-121.328047,98.9
37.949165,-121.325547,98.9
37.948605,-121.324707,98.9
37.947495,-121.324157,98.9
37.949435,-121.324707,98.9
37.949715,-121.323047,98.9
37.949715,-121.321927,98.9
37.949995,-121.320817,98.9
37.949435,-121.318877,98.9
37.949165,-121.315267,98.9
38.068632,-122.231294,93.1
38.017495,-121.800817,97.2
38.014288,-121.785923,94.9
38.015128,-121.774533,94.9
37.775936,-122.240593,77.5
37.787191,-122.259048,71.0
37.777326,-122.241973,77.5
37.779995,-122.243317,77.5
37.772495,-122.235817,77.5
37.774435,-122.239157,77.5
37.806362,-122.33822,83.3
37.806921,-122.332658,83.3
37.798581,-122.322388,83.3
37.791105,-122.293877,85.0
37.791385,-122.291097,85.0
37.79125,-122.289523,85.0
37.791105,-122.286377,76.4
37.791935,-122.287207,85.0
37.794971,-122.300998,76.4
37.795848,-122.293475,76.4
37.795531,-122.292388,76.4
37.796641,-122.290158,76.4
37.796337,-122.284888,76.4
37.763325,-122.222767,77.5
38.090555,-122.252767,92.0
37.504995,-122.218597,88.6
37.504435,-122.215267,83.3
37.506935,-122.212207,88.6
37.509435,-122.211927,88.6
37.513031,-122.211828,83.3
37.515063,-122.211038,83.3
37.808518,-122.420814,94.9
37.78491,-122.385758,88.6
37.787236,-122.385145,88.6
37.789728,-122.385705,92.0
37.790275,-122.387767,93.1
37.791603,-122.386898,94.9
37.790438,-122.386855,92.0
37.79787,-122.393338,94.9
37.795825,-122.391927,93.1
37.796105,-122.391657,94.9
37.80437,-122.398686,94.9
37.804165,-122.398597,94.9
37.80199,-122.396626,93.1
37.803594,-122.397936,94.9
37.517961,-122.202874,88.6
37.749284,-122.38508,88.6
37.747215,-122.379987,92.0
37.751725,-122.381003,88.6
38.10136,-122.263498,92.0
37.910801,-122.360718,77.5
37.916822,-122.361441,77.5
37.914511,-122.361299,77.5
38.040945,-121.887738,94.9
38.034111,-121.877341,94.9
38.029919,-121.861628,93.1
38.029602,-121.86018,93.1
38.02834,-121.849605,93.1
38.031843,-122.120898,91.2
38.032403,-122.120338,91.2
38.041193,-122.100538,91.2
38.043127,-122.153878,94.9
38.056856,-122.262121,88.6
38.058055,-122.244987,92.0
38.057968,-122.241455,88.6
38.044313,-122.090454,94.6
38.044593,-122.090454,94.6
38.026567,-122.16302,92.0
37.834691,-122.477938,97.2
