latitude,longitude,pointValue
37.774619,-122.224314,76.4
38.563855,-121.353577,99.9
38.567585,-121.345942,99.9
38.559683,-121.361846,99.9
38.553337,-121.374458,99.9
37.74861,-122.4596,94.9
37.743245,-122.471368,94.9
37.743155,-122.47354,94.9
37.721976,-122.447401,97.2
37.718379,-122.448624,97.2
37.716205,-122.450366,97.2
37.742223,-122.494391,94.9
37.742062,-122.49817,94.9
37.741969,-122.500355,94.9
37.779867,-122.389549,88.6
37.776881,-122.394853,88.6
37.776435,-122.39431,88.6
37.768999,-122.397753,88.6
37.927731,-122.056834,81.2
37.972011,-122.029848,92.0
37.925646,-122.317206,60.5
38.002571,-122.025093,92.0
37.130752,-121.651718,92.0
37.085078,-121.609905,94.9
37.955763,-121.27743,98.9
37.898914,-121.270258,98.9
37.443143,-122.164354,88.3
37.43836,-122.156275,88.3
37.684576,-122.467356,94.9
37.696282,-121.435177,97.2
38.018929,-121.941891,94.9
38.585516,-121.488229,99.7
38.577943,-121.498843,99.7
38.577552,-121.49756,99.7
38.575477,-121.499056,99.7
38.575204,-121.497967,99.7
38.574114,-121.494017,99.7
38.579972,-121.497258,99.7
38.579714,-121.49626,99.7
38.579025,-121.493692,99.7
38.578651,-121.492298,99.7
38.581702,-121.489866,99.7
38.571026,-121.493617,99.7
38.569876,-121.489367,99.7
38.566514,-121.479117,99.7
38.56433,-121.470858,99.9
38.56075,-121.457278,99.9
38.558388,-121.448446,99.9
38.555076,-121.435857,99.9
38.552468,-121.426606,99.9
38.547579,-121.408006,99.9
38.546985,-121.395187,99.9
38.621656,-121.424368,99.9
38.607286,-121.439888,99.7
38.606227,-121.455827,99.7
38.606093,-121.446795,99.7
38.603082,-121.465206,99.7
38.645512,-121.382995,99.9
38.643308,-121.393776,99.9
38.6374,-121.404636,99.9
38.584964,-121.310436,99.9
37.351157,-121.90178,80.4
37.345176,-121.89727,84.4
37.33666,-121.889493,88.3
37.336086,-121.89055,88.3
37.333416,-121.887069,88.3
37.332927,-121.888173,88.3
37.33149,-121.887092,88.3
37.319866,-121.890164,88.3
37.690725,-122.077447,45.5
37.697827,-122.127846,57.1
37.688957,-122.114963,54.2
37.68445,-121.769648,76.4
37.696898,-121.718546,84.4
37.003779,-121.566268,88.3
37.78913,-122.4086,94.9
37.779601,-122.413838,94.9
37.778643,-122.414726,94.9
37.777403,-122.416281,94.9
37.775373,-122.419095,93.1
37.784615,-122.407734,94.9
37.780421,-122.412484,93.1
37.790367,-122.422287,94.9
37.785691,-122.405827,94.9
37.784727,-122.406718,94.9
37.783941,-122.407979,94.9
37.782146,-122.410305,93.1
37.779316,-122.413588,94.9
37.878356,-122.183778,73.7
37.844179,-122.252718,80.4
37.833217,-122.266193,80.4
37.828404,-122.267174,80.4
37.874021,-122.283869,77.3
37.869863,-122.268038,77.3
37.851903,-122.270206,81.2
37.338603,-121.89245,88.3
37.328038,-121.893872,88.3
37.310039,-121.883357,88.3
37.283984,-121.841889,86.9
37.403501,-121.9886,78.2
37.266343,-121.859189,91.9
37.250819,-121.837006,91.2
37.587832,-122.363244,91.9
37.342648,-121.91529,84.4
37.330268,-121.903118,88.3
37.464622,-122.197821,84.4
37.808628,-122.412371,93.1
37.808337,-122.409639,93.1
37.80824,-122.415616,93.1
37.808114,-122.408873,93.1
37.8079,-122.410595,93.1
37.807508,-122.413743,93.1
37.807072,-122.417253,93.1
37.806753,-122.405767,93.1
37.805434,-122.41519,93.1
37.805192,-122.403279,93.1
37.799162,-122.419043,94.9
37.791006,-122.417287,94.9
37.792043,-122.409178,94.9
37.769631,-122.426249,94.9
37.76946,-122.429154,94.9
37.793206,-122.396306,93.1
37.79279,-122.396565,93.1
37.791017,-122.399068,93.1
37.789124,-122.401228,94.9
37.788939,-122.401716,94.9
37.767513,-122.428751,93.1
37.764412,-122.428664,93.1
37.764176,-122.433036,94.9
37.756422,-122.426945,94.9
37.754766,-122.427742,94.9
37.751542,-122.427429,94.9
37.746896,-122.426978,94.9
37.743709,-122.426669,94.9
37.742247,-122.424115,94.9
37.757612,-122.392323,88.6
37.732531,-122.433464,94.9
37.728892,-122.440127,94.9
37.725799,-122.442397,94.9
37.722962,-122.444766,97.2
37.765458,-122.452763,94.9
37.765241,-122.454427,94.9
37.764908,-122.456779,94.9
37.764333,-122.459731,94.9
37.764272,-122.461047,94.9
37.761977,-122.470506,94.9
37.761882,-122.472651,94.9
37.761692,-122.476952,94.9
37.741507,-122.468543,94.9
37.741348,-122.471219,94.9
37.741155,-122.465429,94.9
37.737956,-122.469047,94.9
37.734994,-122.471545,94.9
37.714346,-122.463538,94.9
37.7143,-122.467076,94.9
37.714264,-122.469762,94.9
37.713153,-122.462544,94.9
37.761282,-122.486698,94.9
37.761151,-122.48984,94.9
37.761013,-122.493112,94.9
37.726933,-122.474916,94.9
37.720955,-122.475206,94.9
37.803088,-122.271642,84.4
37.80167,-122.272502,84.4
37.799995,-122.271666,84.4
37.799035,-122.274102,84.4
37.80467,-122.294569,84.4
37.807625,-122.268856,84.4
37.797597,-122.265485,80.4
37.754276,-122.197776,61.4
37.634794,-122.057538,50.5
37.413875,-121.91678,80.4
37.402165,-121.939636,82.6
37.394868,-121.934315,82.6
37.38802,-121.929272,78.2
37.382744,-121.925344,80.4
37.375417,-121.919842,80.4
37.427982,-122.139849,88.3
37.244487,-121.870702,88.6
37.253496,-121.867008,88.6
37.670382,-122.087989,49.0
37.591198,-122.017845,59.5
37.55854,-122.007617,64.2
37.557329,-121.976383,64.2
37.310511,-121.88289,88.3
37.404791,-122.050285,86.9
37.403367,-121.99956,78.2
37.402923,-122.010374,82.6
37.408452,-121.961515,76.4
37.406831,-121.966949,78.2
37.403374,-121.97533,78.2
37.403331,-121.980258,78.2
37.394892,-122.07704,88.3
37.580097,-122.344795,88.6
37.568117,-122.323779,83.3
37.552194,-122.30909,91.9
37.507601,-122.259812,88.3
37.807133,-122.421267,93.1
37.794552,-122.418102,94.9
37.775193,-122.419053,93.1
37.7912,-122.389527,93.1
37.784732,-122.38807,88.6
37.770683,-122.424681,94.9
